baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
XM_011529028.1	265.51625032943	1.29998168290828	0.340226321850099	3.82093212494311	0.000132948240968078	0.0396343065069212
XM_011530104.2	173.125567910579	2.15106509946325	0.573423489082609	3.75126785075482	0.000175942615290653	0.0429066709606867
XM_011530105.2	173.803313014165	2.15734601734042	0.573751026005503	3.76007348058272	0.000169863455699925	0.0424990261996396
XM_011531191.2	323.807990258838	2.48337522312626	0.420845972328264	5.90091241550296	3.6149678318112e-09	2.5522476218772e-05
XM_011532764.2	222.619997335099	-1.01472137937559	0.230527360830986	-4.40173945391038	1.0738646516045e-05	0.00756397199160881
XM_011532765.2	218.023687131501	-1.02945832052483	0.229934808125559	-4.47717476495635	7.56373300187758e-06	0.00581216269088928
XM_011534041.2	160.455424124801	-0.966496597336008	0.246966328255618	-3.91347518571704	9.09772534372035e-05	0.0296455212200348
XM_011534531.2	885.917516022625	-1.14901175809602	0.234630847980736	-4.89710440031467	9.72591719114849e-07	0.00154501057539989
XM_011536373.2	277.377260675207	-0.93107582075101	0.245519945655194	-3.79226143222843	0.000149281636725644	0.0400443979595443
XM_011536565.2	621.353390333219	-1.09092333077424	0.25152401527088	-4.33725316288137	1.44274415201055e-05	0.00818525436670131
XM_011538576.1	1486.75869319819	-0.985412201155181	0.192372572843782	-5.12241525175939	3.01646683664508e-07	0.000580825259800307
XM_011539944.2	651.033631709354	-1.03972253169295	0.203716426124266	-5.10377366947681	3.3294644436451e-07	0.000604459513365991
XM_011540540.2	645.635871444122	1.2554205838632	0.325669849257301	3.8548873551734	0.000115782927670803	0.0364211821290007
XM_011540541.2	588.130139083839	1.239621186839	0.327481208776009	3.78532005385041	0.000153510881592952	0.0402525694259241
XM_017000534.1	912.533256385366	1.41056398132011	0.375102394720634	3.76047714216984	0.00016958957142082	0.0424990261996396
XM_017000535.1	912.533256385366	1.41056398132011	0.375102394720634	3.76047714216984	0.00016958957142082	0.0424990261996396
XM_017000536.1	909.729116943561	1.41128513050054	0.377049726604268	3.74296818409247	0.000181859262805363	0.0433677687907626
XM_017000537.1	277.069280044025	1.74799266819669	0.467070749048107	3.74245801467788	0.000182228986609386	0.0433677687907626
