DMSO_24h_rep1	DMSO_24h_rep2	GSK591_24h_rep1	GSK591_24h_rep2
ACTR1B	5862.71649234588	6353.99373049222	5138.89547545509	5967.39778658738
COX5B	13370.3110035951	12013.8965795813	13704.7594285823	11966.0980889842
UBTFL6	1.97464348007608	0	4.15264280844856	1.89712217027099
LOC105373499	0	0	0	0
ANKRD36B	1456.29956655611	1485.15034182589	1416.05119768096	1568.9200348141
LINC02969	31.5942956812173	44.9117629143225	42.5645887865977	29.4053936392003
IGKV1OR2-11	0	0	0	0
IGKV2OR2-10	0	0	0	0
IGKV2OR2-7	0	0	0	0
UBE3AP1	0	0	0	0
IGKV2OR2-7D	0	0	0	0
IGKV2OR2-8	0	0	0	0
LOC100506076	22.7084000208749	18.3729939194956	24.9158568506913	22.7654660432518
ANKRD36	2707.2362111843	2739.61753777367	2750.08769989506	2584.82895699422
RN7SL313P	0	0	0	0
FAHD2B	867.855809493436	999.286724843676	872.054989774197	1052.9028045004
GPAT2P2	0	0	0	0
GPAT2	1.97464348007608	0	2.07632140422428	1.89712217027099
IGKV2OR2-2	0	0	0	0
TRIM43CP	0	0	0	0
LOC101926959	0	0	0	0
LOC124905589	0	0	0	0
UBTFL5	0	0	0	0
LOC100421287	0	0	0	0
TRIM43B	0	0	0	0
LOC107985801	0	0	0	0
TRIM64FP	0	0	0	0
LOC100419920	0	0	0	0
OR7E102P	0	0	0	0
TRE-CTC13-1	0	0	0	0
TRIM51JP	0	0	0	0
TRIM43	0	0	0	0
LOC100421548	0	0	0	0
LOC100421292	0	0	0	0
UBTFL3	0	0	0	0
LOC105373490	0	0	0	0
FAHD2A	2190.86694114441	2347.66033415777	2207.12965269041	2258.52394370761
FABP7P2	0	0	0	0
KCNIP3	3040.95095931716	3031.54399671677	3177.80990916526	3509.67601500132
PROM2	915.247253015262	688.987271981084	944.726238922046	696.243836489452
LOC124900624	0	0	0	0
IGKV2-40	0	0	0	0
IGKV1-39	0	0	0	0
IGKV2-38	0	0	0	0
IGKV1-37	0	0	0	0
IGKV2-36	0	0	0	0
IGKV1-35	0	0	0	0
IGKV3-34	0	0	0	0
IGKV1-33	0	0	0	0
IGKV1-32	0	0	0	0
IGKV3-31	0	0	0	0
IGKV2-30	0	0	0	0
IGKV2-29	0	0	0	0
IGKV2-28	0	0	0	0
IGKV1-27	0	0	0	0
IGKV2-26	0	0	0	0
IGKV3-25	0	0	0	0
IGKV2-24	0	0	0	0
IGKV2-23	0	0	0	0
IGKV1-22	0	0	0	0
IGKV6-21	0	0	0	0
IGKV3-20	0	0	0	0
IGKV2-19	0	0	0	0
IGKV2-18	0	0	0	0
IGKV1-17	0	0	0	0
LOC105374857	0	0	0	0
IGKV1-16	0	0	0	0
IGKV3-15	0	0	0	0
IGKV2-14	0	0	0	0
IGKV1-13	0	0	0	0
IGKV1-12	0	0	0	0
LOC105374858	0	0	0	0
IGKV3-11	0	0	0	0
IGKV2-10	0	0	0	0
IGKV1-9	0	0	0	0
IGKV1-8	0	0	0	0
IGKV3-7	0	0	0	0
LOC105374859	0	0	0	0
IGKV1-6	0	0	0	0
LOC107987467	0	0	0	0
IGKV1-5	0	0	0	0
IGKV2-4	0	0	0	0
PGBD4P5	0	0	0	0
IGKV7-3	0	0	0	0
LOC105377636	0	0	0	0
IGKV5-2	0	0	0	0
IGK	26.6576869810271	30.6216565324926	26.9921782549156	39.8395655756907
ELMOD3	1764.34394944798	1755.64164119624	1879.07087082297	1908.50490329261
RETSAT	11326.5550017164	11209.5677346611	10086.7693817215	10504.3654567904
PEBP1P2	32.5816174212553	17.3522720350792	38.4119459781491	27.5082714689293
TGOLN2	24280.2162310155	22778.4295726369	23610.8888481364	23345.9854273547
SNRPEP11	0	0	0	0
LOC102724579	0	0	0	0
RNU6-674P	0	0	0	0
TCF7L1-IT1	0	2.04144376883284	2.07632140422428	0
TCF7L1	170.806661026581	180.667773541707	127.693766359793	164.10106772844
LSM3P3	1.97464348007608	0	0	0.948561085135493
C2orf78	0	5.10360942208211	4.15264280844856	3.79424434054197
DUSP11	3440.81626403257	3513.32472616132	3463.3041022461	3396.7972458702
TPRKB	2083.24887148026	2012.86355606918	2352.47215098611	1889.5336815899
LOC124905592	0	0	0	0
NAT8B	0	0	0	0
LOC112268418	0	0	0	0
ALMS1P1	0	0	0	0
NAT8	0	0	0	0
ALMS1-IT1	111.567356624298	119.424460476721	102.777909509102	88.2161809176008
GNG5P4	13.8225043605325	7.14505319091495	6.22896421267283	8.53704976621943
ALMS1	4984.00014371202	4614.68363944664	4495.23584014556	4584.39572445984
RPSAP28	0	0	0	0
LOC105374804	0	0	0	0
LINC01822	0	0	0	0
TDRD15	0	0	0	0
LOC124905593	0	0	0	0
APOB	0	0	4.15264280844856	1.89712217027099
OR14I1	0	0	0	0
OR2T27	0	0	0	0
OR2T35	0	0	0	1.89712217027099
OR2T11	0	0	0	0
OR2T10	0	0	0	0
OR2T34	0	0	0	0
LOC105373277	0	0	0	0
OR2AS1P	0	0	0	0
OR2T29	0	0	0	0
LOC124905550	0	0	0	0
NLRP3	99.719495743842	83.6991945221465	103.816070211214	81.5762533216524
ZNF496-DT	2169.14586286357	2181.28266699789	2099.16093967074	2123.82826961837
ZNF496	12266.4852982326	13265.3016098758	12147.5183754141	13539.760929224
LOC105373273	0	0	0	0
VN1R5	0	0	0	0
VN1R17P	1.97464348007608	0	0	0.948561085135493
GNG4	1217.3677054669	1408.59620049466	1171.04527198249	1336.52256895591
MTCO3P46	0	0	0	0
MTND3P8	0	0	0	0
MTND4LP21	0	0	0	0
MTND4P10	0	0	0	0
MTND5P19	0	0	0	0
MTND6P14	0	0	0	0
MTCYBP14	0	0	0	0
B3GALNT2	20310.1955143225	20246.0185773997	18993.1500451416	19688.3338830723
RPS21P1	11.8478608804565	8.16577507533137	17.6487319359064	16.1255384473034
TBCE	5990.08099681078	6126.37275026736	6255.95639092775	5957.91217573603
LOC100418822	3.94928696015216	5.10360942208211	6.22896421267283	12.3312941067614
FTH1P2	413.687809075938	207.206542536534	451.59990541878	205.837755474402
LOC124900442	3.94928696015216	10.2072188441642	1.03816070211214	5.69136651081296
RNA5SP18	0	1.02072188441642	0	0
LOC124905421	0	0	0	0
RNA5S17	0	0	0	0
DUSP5P1	177.717913206847	148.004673240381	129.770087764017	187.815094856828
RNA5S16	0	0	0	0
RNA5S15	0	0	0	0
RNA5S14	0	0	0	0
RNA5S13	0	0	0	0
RNA5S12	0	0	0	0
RNA5S11	0	0	0	0
RNA5S10	0	0	0	0
RNA5S9	0	0	0	0
RNA5S8	0	0	0	0
RHOU	382.093513394721	298.050790249595	404.882673823734	292.156814221732
RNA5S7	0	0	0	0
RNA5S6	0	0	0	0
RNA5S5	0	0	0	0
RNA5S4	0	0	0	0
RNA5S3	0	0	0	0
RNA5S2	0	0	0	0
RNA5S1	0	0	0	0
LOC124905435	0	0	0	0
LOC124905434	0	0	0	0
LOC124905432	0	0	0	0
LOC124905431	0	0	0	0
LOC124905430	0	0	0	0
LOC124905429	0	0	0	0
LOC124905428	0	0	0	0
LOC124905427	0	0	0	0
LOC124905426	0	0	0	0
LOC124905425	0	0	0	0
LOC124905424	0	0	0	0
LOC124905423	0	0	0	0
LOC124905438	0	0	0	0
LOC124905437	0	0	0	0
LOC124905436	0	0	0	0
LOC124905433	0	0	0	0
LOC124905422	0	0	0	0
RNA5SP19	0	0	0	0
LOC105373124	20.7337565407988	12.2486626129971	25.9540175528035	13.2798551918969
BTNL10	0	0	0	0
RNF187	19782.9657051422	22365.0372094482	19726.0915008328	22000.9258086326
H2BU2P	6.91125218026627	6.12433130649853	8.30528561689711	6.63992759594845
MIR4666A	0	0	1.03816070211214	0
H2BU1	3468.46127275363	4481.98979447251	3107.21498142163	4691.58312708015
H2AW	3126.84795070047	4043.07938417344	3061.5359105287	4141.41769770156
RPL23AP15	0.987321740038039	0	2.07632140422428	1.89712217027099
H3-4	0	4.08288753766568	2.07632140422428	1.89712217027099
TRIM17	5.92393044022824	2.04144376883284	2.07632140422428	5.69136651081296
BPNT2P1	0	0	0	0
RNU5A-8P	60.2266261423204	37.7667097234076	68.5186063394012	68.2963981297555
HHAT	964.613340017164	827.805448261718	818.070633264366	825.248144067879
RNASEH1P3	0	0	0	0
LINC02602	0	0	0	0
ST13P19	5.92393044022824	5.10360942208211	4.15264280844856	3.79424434054197
SERTAD4	95.7702087836898	91.8649695974779	100.701588104877	99.5989139392267
SERTAD4-AS1	26.6576869810271	35.7252659545747	10.3816070211214	38.8910044905552
F13B	2.96196522011412	0	4.15264280844856	10.4341719364904
CFHR5	0	0	0	0
CFHR2	0	0	0	0
LOC105371675	0	0	0	0
CFHR4	0	0	0	0
LOC100996886	0	0	0	0
CFH	11939.68180228	10087.7943836875	11822.574075653	9477.07380158871
MIR4735	0	2.04144376883284	1.03816070211214	1.89712217027099
LOC124904597	127.364504464907	152.087560778047	109.006873721775	154.615456877085
KCNT2	503.5340874194	526.692492358873	347.783835207567	487.560397759643
LOC105371674	0	0	0	0
LINC02819	0	0	0	0
OR10J4	0	0	0	0
OR10J9P	0	0	0	0
OR10J1	0	0	0	0
OR10J8P	0	0	0	0
OR10J7P	0	0	0	0
OR10J3	0	0	0	1.89712217027099
FCER1A	0	0	0	0.948561085135493
OR10J2P	0	0	0	0
MPTX1	0	0	0	0
BCAN	67.1378783225867	67.3676443714838	61.2514814246162	101.496036109498
HAPLN2	9.87321740038039	20.4144376883284	20.7632140422428	15.1769773621679
LOC101928177	0	2.04144376883284	0	0
GPATCH4	6882.61984980517	6234.5692700155	6465.6648527544	5940.83807620359
NAXE	12514.3030549821	13339.8143074382	12349.959712326	13135.6739069563
TTC24	0	0	2.07632140422428	1.89712217027099
LOC124904843	0	1.02072188441642	0	1.89712217027099
IQGAP3	16570.2207630584	15729.3242388571	15779.0045114024	16148.3039133466
MEF2D	21530.5251850095	20463.4323387804	22465.7975937067	22213.403491703
MIR9-1HG	5.92393044022824	4.08288753766568	3.11448210633642	2.84568325540648
PPIAL4A	0	0	0	0
RNVU1-19	553.88749616134	402.16442246007	470.286798056799	487.560397759643
TRN-GTT7-1	3.94928696015216	2.04144376883284	2.07632140422428	2.84568325540648
NOTCH2NLR	49.366087001902	35.7252659545747	62.2896421267283	72.0906424702974
NBPF26	1633.03015802292	2141.47451350565	1725.42308691038	1925.57900282505
LOC124904641	0	0	0	0
LOC107985524	13.8225043605325	20.4144376883284	11.4197677232335	9.48561085135493
PDE4DIPP2	2403.14111525259	2485.45778855399	2441.75397136775	2706.24477589156
PFN1P2	12.8351826204945	14.2901063818299	10.3816070211214	27.5082714689293
LOC124905549	0	0	0	0
NBPF8	4347.17762138749	4702.46572150645	4474.47262610332	4696.32593250582
LOC101929788	0	0	0	0
LRIG2-DT	3.94928696015216	0	2.07632140422428	7.58848868108394
LOC107985189	3.94928696015216	0	2.07632140422428	0.948561085135493
SLC16A1-AS1	461.079252597764	530.775379896539	451.59990541878	530.24564659074
AKR7A2P1	2.96196522011412	0	0	0.948561085135493
SLC16A1	42263.2944040683	41900.6333552941	42635.1837143413	39963.8270778434
LOC100420170	0	0	0	0
ST13P21	0	0	0	0
NBPF4	0	0	0	0
LOC124905417	0	0	0	0
SLC25A24P1	0.987321740038039	0	0	0
NBPF5P	0	0	0	0
SLC25A24P2	0	0	0	0
LOC124905416	0	0	0	0
LOC124905418	0	0	0	0
NBPF6	0	0	0	0
SLC25A24	8926.37585168391	9496.79641261038	9092.21142909811	9288.31014564674
LINC02785	0	0	0	0
VAV3-AS1	0	0	0	0
LOC100131348	0	0	0	0
RPL31P12	0	0	0	0
FOXO6-AS1	4.9366087001902	4.08288753766568	6.22896421267283	9.48561085135493
FOXO6	60.2266261423204	69.4090881403166	58.1369993182798	58.8107872784005
RPL36AP9	0	0	0	0
LOC102723924	109.592713144222	115.341572939056	68.5186063394012	97.7017917689557
MED18	1724.85107984645	1530.06210474022	1599.80564195481	1699.8214645628
SESN2	9716.23324371434	10163.3278031343	9515.78099555987	10893.275501696
ATP5IF1	4401.48031708958	3605.1896957588	5162.77317160367	3625.40046738785
DNAJC8	9488.16192176556	9771.3705995184	10774.0317665198	9870.72665191994
LOC124904813	0	0	0	0
LOC124904769	0	0	0	0
RN7SL679P	0	0	0	0
MIR1976	0	0	0	1.89712217027099
RPS6KA1	12032.4900458436	11389.2147863184	11815.3069507383	11656.8671752301
DPPA2P2	0	0	0	0
ID3	894.513496474464	1163.62294823472	1054.77127334593	1080.41107596933
LOC105376859	54.3026957020922	44.9117629143225	53.9843565098312	34.1481990648777
LOC124903876	0	2.04144376883284	0	0
LOC101928163	0	0	0	0
E2F2	1003.11888787865	1105.44180082298	954.069685241056	1252.10063237885
ASAP3	3201.88440294336	3784.83674741609	2788.49964587321	3491.65335438375
LOC124903875	0	8.16577507533137	0	1.89712217027099
TCEA3	78.9857392030431	66.3469224870674	40.4882673823734	76.8334478959749
ZNF436-AS1	192.527739307418	198.020045576786	224.242711656222	213.426244155486
ZNF436	2091.14744540057	2163.93039496281	2088.77933264962	2126.67395287377
HNRNPR	34056.6761008721	29946.9593668934	32298.2176034108	28655.0818208581
LINC01355	384.068156874797	384.812150424991	432.913012780762	392.704289246094
RPL29P6	0	0	0	0
LOC124904837	3.94928696015216	5.10360942208211	2.07632140422428	0
RCC2-AS1	4.9366087001902	2.04144376883284	12.4579284253457	22.7654660432518
RCC2	40261.0059152712	40786.0050575114	40339.8104019714	41288.9669137777
PADI6	0	0	0	0
PADI4	9.87321740038039	12.2486626129971	13.4960891274578	11.3827330216259
MIR3972	0	0	0	0
PADI3	1.97464348007608	30.6216565324926	6.22896421267283	15.1769773621679
PADI1	40.4801913415596	68.3883662559002	42.5645887865977	42.6852488310972
LINC02783	15.7971478406086	15.3108282662463	16.6105712337942	10.4341719364904
LOC105376808	0	0	0	0
LOC124903861	1.97464348007608	2.04144376883284	3.11448210633642	0
PADI2	305.082417671754	233.74531153136	258.502014825923	279.82552011497
SDHB	11489.4630888227	12277.2428257607	11945.0770385023	12176.6786498843
ATP13A2	6464.98275376908	7352.25973345148	6450.09244222272	7705.16169455561
LOC105376806	5.92393044022824	4.08288753766568	3.11448210633642	1.89712217027099
MFAP2	3.94928696015216	6.12433130649853	0	0
CROCC	1457.28688829615	1404.513312957	1390.09718012815	1482.60097606678
RNU1-2	26.6576869810271	26.5387689948269	28.0303389570278	21.8169049581163
TRN-GTT4-1	0	0	0	0
LOC105376805	0	0	0	0
LOC107985101	0	0	0	0
RNU1-5P	0	0	0	0
TRE-TTC3-1	0	0	0	0
LOC112267871	0.987321740038039	12.2486626129971	2.07632140422428	9.48561085135493
LOC124903860	21.7210782808369	41.8495972610733	18.6868926380185	40.7881266608262
TRG-CCC1-2	5.92393044022824	4.08288753766568	5.19080351056069	0.948561085135493
TRV-CAC11-2	0	0	0	0
MIR3675	0	0	0	0
PDE4DIPP9	0	0	0	0
NBPF1	3234.46602036462	3647.03929301987	3232.8324263772	3824.59829526631
CROCCP2	1564.90495796029	1741.35153481441	1912.29201329056	1854.43692143989
LOC124905568	0	0	0	0
MST1P2	529.204452660389	522.609604821208	513.889547545509	552.062551548857
RNVU1-7	67.1378783225867	42.8703191454897	49.8317137013827	61.656470533807
LOC107985736	0	0	0	0
LOC124905566	0	0	0	0
TRNAG-CCC	0	0	0	0
LOC124905567	0	0	0	0
LOC124905565	0	0	0	0
LOC124905570	0	0	0	0
LOC124905564	0	0	0	0
LOC124900584	0	0	0	0
LOC124905569	0	0	0	0
LOC124900583	0	0	0	0
RNVU1-18	155.009513185972	142.901063818299	172.334676550615	122.364379982479
LOC105379524	0	0	0	0
TRNAN-GUU	0	0	0	0
TRNAE-UUC	0	0	0	0
LOC440570	0	0	0	0
LOC102724562	0	0	0	0
RNU1-3	36.5309043814075	28.5802127636598	22.8395354464671	29.4053936392003
LOC124903857	0	0	0	0
TRG-CCC4-1	4.9366087001902	1.02072188441642	11.4197677232335	4.74280542567746
EIF1AXP1	3601.74970765877	3672.55734013028	3827.69850868746	3330.39796991071
LOC124905571	0	0	0	0
ESPNP	0.987321740038039	0	0	3.79424434054197
TRV-CAC13-1	0	0	0	0
TRG-CCC5-1	3.94928696015216	0	0	1.89712217027099
LOC124905563	0	0	0	0
LOC124905577	0	0	0	0
RNU1-4	23.6957217609129	7.14505319091495	23.8776961485792	15.1769773621679
CROCCP4	0	6.12433130649853	2.07632140422428	5.69136651081296
MST1L	75.036452242891	73.4919756779823	66.4422849351769	99.5989139392267
LOC124905556	0	0	0	0
LOC124905554	0	0	0	0
LOC124905576	0	0	0	0
LOC124905573	0	0	0	0
LOC124905559	0	0	0	0
LOC124905560	0	0	0	0
LOC124905572	0	0	0	0
LOC102724250	0	0	0	0
LINC01719	29.6196522011412	66.3469224870674	40.4882673823734	58.8107872784005
LOC124905557	0	0	0	0
LOC124905562	0	0	0	0
LOC124905553	0	0	0	0
LOC124905555	0	0	0	0
LOC124905575	0	0	0	0
LOC124905561	0	0	0	0
LOC124905574	0	0	0	0
LOC124905552	0	0	0	0
LOC124905558	0	0	0	0
LOC101056699	0	0	0	0
PDE4DIPP8	0	0	9.34344631900925	0
TRV-CAC11-1	0	0	0	0
LOC124900582	0	0	0	0
LOC124905551	0	0	0	0
TRE-TTC4-1	0	0	0	0
RNU1-6P	0	0	0	0
LINC01783	39.4928696015216	23.4766033415777	28.0303389570278	29.4053936392003
TRN-GTT5-1	0	0	0	0
RNU1-1	95.7702087836898	111.25868540139	72.6712491478497	66.3992759594845
CROCCP3	358.397791633808	381.749984771742	340.516710292782	461.000687375849
LINC01772	163.895408846315	166.377667159877	174.410997954839	137.541357344646
NECAP2	3697.51991644246	3958.35946776688	3901.40791853742	3948.85979741906
SPATA21	15.7971478406086	18.3729939194956	16.6105712337942	28.4568325540648
RPL22P3	0.987321740038039	0	0	0
SZRD1	18618.9133736373	19353.9076504198	20441.384224588	20800.0474748511
FBXO42	3956.19821233242	4139.02724130859	3858.84332975082	4189.79431304347
MT1XP1	14.8098261005706	11.2279407285806	36.3356245739249	6.63992759594845
CPLANE2	472.927113478221	455.241960449724	394.501066802613	405.035583352855
ANO7L1	30.6069739411792	28.5802127636598	39.4501066802613	32.2510768946067
ARHGEF19	104.656104444032	107.175797863724	142.228016189363	151.769773621679
HNRNPCL3	0	0	0	0
PRAMEF27	0	0	0	0
LOC107987483	0	0	0	0
PRAMEF22	0	0	0	0
PRAMEF28P	0	0	0	0
PRAMEF6	0	0	0	0
PRAMEF29P	0	0	0	0
RNU6-1072P	0	0	0	0
PRAMEF7	0	0	0	0
PRAMEF10	0	0	0	0
PRAMEF4	0	0	0	0
PRAMEF2	0	0	0	0
HNRNPCL1	4.9366087001902	4.08288753766568	1.03816070211214	0
PRAMEF30P	0	0	0	0
PRAMEF11	0	0	0	0
LINC01784	0	0	0	0
LOC124905310	0	0	0	0
LOC389834	0	0	0	0
LOC100233156	0	0	0	0
LOC101927088	0	0	0	0
LOC124905314	0	0	0	0
SNX18P17	0	0	0	0
LOC107987401	0	0	0	0
LOC105379566	0	0	0	0
ANKRD20A14P	0	0	0	0
LOC107987360	0	0	0	0
LOC105379417	0	0	0	0
LOC100289026	0	0	0	0
LOC105379565	0	0	0	0
LOC102723847	0	0	0	0
LOC124905337	0	0	0	0
LOC100996316	0	0	0	0
LOC124905336	0	0	0	0
LOC102723776	0	0	0	0
LOC105379562	0	0	0	0
LOC124905335	0	0	0	0
LOC105379561	0	0	0	0
LOC105379557	0	0	0	0
LOC729369	0	0	0	0
LOC105379555	0	0	0	0
LOC102723681	0	0	0	0
LOC105379556	0	0	0	0
LOC101929819	0	0	0	0
LOC102723528	0	0	0	0
LOC124905333	0	0	0	0
LOC112268317	0	0	0	0
LOC105379554	0	0	0	0
LOC102723393	0	0	0	0
LOC102723408	0	0	0	0
LOC642249	0	0	0	0
LOC124905334	0	0	0	0
LOC102723382	0	0	0	0
LOC102723462	0	0	0	0
LOC102723347	0	0	0	0
LOC107987396	0	0	0	0
LOC107984150	0	0	0	0
LOC102725051	0	0	0	0
LOC124905313	0	0	0	0
LOC100288966	0	0	0	0
LOC100288929	0	0	0	0
LOC107987359	0	0	0	0
LOC101927555	0	0	0	0
LOC102724962	0	0	0	0
LOC124900598	0	0	0	0
LOC100505874	0	0	0	0
LOC100287610	0	0	0	0
LOC124905315	0	0	0	0
RNA5-8SP8	0	0	0	0
RNA18SP3	0	0	0	0
LOC100286895	0	0	0	0
RNA28SN5	0	0	0	0
RNA5-8SN5	0	0	0	0
RNA18SN5	0	0	0	0
RNA45SN5	0	0	0	0
LOC100507395	0	0	0	0
LOC105379420	0	0	0	0
LOC283788	0	0	0	0
LOC100996375	0	0	0	0
LOC124905311	0	0	0	0
LOC124905312	0	0	0	0
VN1R44P	0	0	0	0
LOC105379275	0	0	0	0
LOC100996362	0	0	0	0
LOC102724902	0	0	0	0
LOC101930589	0	0	0	0
LOC110467537	0	0	0	0
LOC107987395	0	0	0	0
LOC110467524	0	0	0	0
DDX11L16	1.97464348007608	2.04144376883284	2.07632140422428	1.89712217027099
WASH6P	615.101444043698	641.013343413513	615.629296352498	628.895999444832
WASIR1	0	0	0	0
IL9R	8.88589566034235	4.08288753766568	15.5724105316821	20.8683438729808
TRPC6P1	0	0	0	0
ELOCP24	0	0	0	0
LOC124905309	0	0	0	0
VAMP7	5891.34882280698	5871.19227916325	5675.62455844706	5225.62301801143
DPH3P2	0	0	0	0
AMD1P2	2.96196522011412	2.04144376883284	5.19080351056069	4.74280542567746
SPRY3	732.592731108225	618.557461956351	640.54515320319	553.011112633992
CCNQP2	0	0	0	0
PARP4P1	0	0	0	0
SLC25A15P1	0	0	1.03816070211214	0
TPTE2P4	0	0	0	0
CYCSP49	0	0	0	0
LOC124905308	0	0	0	0
ANKRD36P1	0	0	0	0
LOC105377244	0	0	0	0
CYCSP48	0	0	0	0
RNU6-1314P	0	0	0	0
PPP1R12BP1	5.92393044022824	4.08288753766568	11.4197677232335	1.89712217027099
LOC124900507	0	0	0	0
REREP2Y	0	0	0	0
RBMY2DP	0	0	0	0
OFD1P15Y	0	0	0	0
LOC107987352	0	0	0	0
HSFY8P	0	0	0	0
USP9YP26	0	0	0	0
CDY23P	0	0	0	0
ELOCP11	0	0	0	0
PRYP4	0	0	0	0
XKRYP6	0	0	0	0
USP9YP21	0	0	0	0
RNU1-40P	0	0	0	0
USP9YP20	0	0	0	0
RAB9AP3	0	0	0	0
TRAPPC2P4	0	0	0	0
OFD1P18Y	0	0	0	0
OFD1P14Y	0	0	0	1.89712217027099
ELOCP17	0	0	0	0
CDY22P	0	0	0	0
CDY21P	0	0	0	0
XKRYP5	0	0	0	0
USP9YP19	0	0	0	0
USP9YP9	0	0	0	0
TTTY3	0	0	0	0
RNU1-107P	0	0	0	0
USP9YP30	0	0	0	0
RAB9AP2	3.94928696015216	2.04144376883284	0	2.84568325540648
TRAPPC2P5	0	0	0	0
OFD1P13Y	0	0	0	0
ELOCP34	0	0	0	0
CDY1	0	0	0	0
CDY20P	0	0	0	0
USP9YP33	0	0	0	0
USP9YP36	0	0	0	0
CDY19P	0	0	0	0
GOLGA6L16P	0	0	0	0
GOLGA6L14P	0	1.02072188441642	0	0
DNM1P26	0	0	0	0
DNM1P48	0	0	0	0
CSPG4P1Y	0	0	0	0
CSPG4P4Y	0	0	0	0
CHRFAM7AP1	0	0	0	0
RN7SL725P	0	0	0	0
GOLGA2P3Y	0	0	0	0
UBE2Q2P5Y	0	0	0	0
DNM1P27	0	0	0	0
GOLGA6L13P	0	0	0	0
LINC00265-3P	0	0	1.03816070211214	0.948561085135493
CICP1	0	0	0	0
SEPTIN14P23	0	0	0	1.89712217027099
RPL41P6	0	0	0	0
RBMY2YP	0	0	0	0
TTTY17C	0	0	0	0
TRIM60P12Y	0	0	0	0
ZNF736P4Y	0	0	0	0
TTTY4C	0	0	0	0
BPY2C	0	0	0	0
ZNF736P5Y	0	0	0	0
TRIM60P7Y	0	0	0	0
ZNF736P1Y	0	0	0	0
TRIM60P6Y	0	0	0	0
LOC105377242	0	0	0	0
DAZ4	0	0	0	0
DAZ3	0	0	0	0
LOC105377241	0	0	0	0
TRIM60P11Y	0	0	0	0
ZNF736P2Y	0	0	0	0
TRIM60P10Y	0	0	0	0
BPY2B	0	0	0	0
TTTY4B	0	0	0	0
ZNF736P12Y	0	0	0	0
TRIM60P5Y	0	0	0	0
TTTY17B	0	0	0	0
LOC107987350	0	0	0	0
RBMY2XP	0	0	0	0
RPL41P7	0	0	0	0
SEPTIN14P22	0	0	0	0
LINC00266-2P	0	0	0	0
CICP2	0	0	0	0
LINC00265-2P	0	0	0	0
GOLGA6L12P	0	0	0	0
DNM1P25	0	0	0	0
UBE2Q2P4Y	0	0	0	0
RN7SL818P	0	0	0	0
GOLGA2P2Y	0	0	0	0
CHRFAM7AP2	0	0	0	0
CSPG4P3Y	0	0	0	0
CSPG4P2Y	0	0	0	0
DNM1P24	0.987321740038039	0	0	0
GOLGA6L11P	0	0	0	0
CDY18P	0	0	0	0
USP9YP31	0	0	0	0
USP9YP35	0	0	0	0
CDY17P	0	0	0	0
CDY1B	0	0	0	0
ELOCP10	0	0	0	0
OFD1P12Y	0	0	0	0
TRAPPC2P10	0	0	0	0
RAB9AP5	0.987321740038039	0	0	0
USP9YP12	0	0	0	0
RNU1-86P	0	0	0	0
TTTY3B	0	0	0	0
USP9YP11	0	0	0	0
USP9YP13	0	0	0	0
XKRYP4	0	0	0	0
CDY16P	0	0	0	0
CDY15P	0	0	0	0
ELOCP9	0	0	0	0
OFD1P11Y	0	4.08288753766568	0	2.84568325540648
TRAPPC2P9	0	0	0	0
RAB9AP1	0	0	0	0
RNU1-97P	0	0	0	0
USP9YP29	0	0	0	0
USP9YP25	0	0	0	0
XKRYP3	0	0	0	0
PRYP3	0	0	0	0
ELOCP16	0	0	0	0
CDY14P	0	0	0	0
USP9YP18	0	0	0	0
HSFY6P	0	0	0	0
LOC107987349	0	0	0	0
OFD1P10Y	0	1.02072188441642	0	0
RBMY2CP	0	0	0	0
REREP1Y	0	0	0	0
LOC124900506	0	0	0	0
PPP1R12BP2	0	1.02072188441642	0	0
LOC105377239	0	0	0	0
DAZ2	0	0	0	0
DAZ1	0	0	0	0
LOC105377238	0	0	0	0
TRIM60P9Y	0	0	0	0
ZNF736P3Y	0	0	0	0
TRIM60P8Y	0	0	0	0
BPY2	0	0	0	0
TTTY4	0	0	0	0
ZNF736P11Y	0	0	0	0
TRIM60P4Y	0	0	0	0
TTTY17A	0	0	0	0
LOC107987348	0	0	0	0
RBMY2WP	0	0	0	0
FAM8A10P	0	0	0	0
RBMY2BP	0	0	0	0
OFD1P9Y	0	0	0	0
LOC107987357	0	0	0	0
HSFY7P	0	0	0	0
USP9YP24	0	0	0	0
CDY13P	0	0	0	0
ELOCP8	0	0	0	0
PRY	0	0	0	0
TTTY6	0	0	0	0
LOC101929148	0	0	0	0
RBMY1J	0	0	0	0
TSPY21P	0	0	0	0
RBMY2VP	0	0	0	0
TTTY25P	0	0	0	0
LOC100652931	0	0	0	0
RBMY2FP	0	0	0	0
TSPY22P	0	0	0	0
TTTY5	0	0	0	0
RBMY1KP	0	0	0	0
RBMY2UP	0	0	0	0
TSPY23P	0	0	0	0
RBMY1F	0	0	0	0
TTTY6B	0	0	0	0
LOC102725532	0	0	0	0
PRY2	0	0	0	0
ELOCP15	0	0	0	0
CDY12P	0	0	0	0
USP9YP17	0	0	0	0
HSFY5P	0	0	0	0
LOC107987356	0	0	0	0
OFD1P8Y	0	0	1.03816070211214	0
RBMY2AP	0	0	0	0
RBMY1E	0	0	0	0
RBMY1D	0	0	0	0
LOC105377237	0	0	0	0
LOC105377236	0	0	0	0
CDY11P	0	0	0	0
USP9YP8	0	0	0	0
