baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
HLA-P	1.00402181222723	-3.45947446519077	3.90624534852878	-0.8856265176722	0.375818817228131	0.999952062821508
HCG4P9	0.730801141302893	-1.01366997295992	4.55049262453987	-0.222760491357224	0.823721918702437	0.999952062821508
HLA-V	89.2225632301227	0.484924201739745	0.400836171725592	1.20978154155139	0.226362730910947	0.999952062821508
HCG4	24.0389491231199	0.675981016199153	0.783230699107833	0.86306756996266	0.388100317142766	0.999952062821508
IFITM4P	10.7795839239889	0.199896370179728	1.11282781529709	0.179629199982175	0.857443679268254	0.999952062821508
HCG9P5	0.49366087001902	-2.43751812917777	4.89390530269547	-0.498072189471102	0.618433161525602	0.999952062821508
MICE	278.505740786001	0.38283141952805	0.237854461773042	1.6095196057047	0.107502771513199	0.999952062821508
HLA-F-AS1	165.067246594026	-0.223295663466442	0.312080443224874	-0.71550674934649	0.474295971828564	0.999952062821508
RPL23AP1	1.00402181222723	-3.45947446519077	3.90624534852878	-0.8856265176722	0.375818817228131	0.999952062821508
HLA-F	1145.03843938165	-0.00945489723022892	0.131901709795951	-0.0716813849104415	0.942855470737662	0.999952062821508
ZDHHC20P1	2.68338403866562	-0.328044647044137	2.36251245926351	-0.138854144771961	0.889565407016629	0.999952062821508
ZFP57	30.7395459140064	-1.00858398913726	0.6774759182831	-1.48873777195398	0.136556434412191	0.999952062821508
SUMO2P1	246.203719151264	-0.431117238219143	0.246762205172216	-1.74709590521881	0.0806207035779847	0.999952062821508
GABBR1	2416.21229476207	0.140861831820064	0.117453890309171	1.19929473131351	0.230413363047952	0.999952062821508
OR12D2	0.948561085135493	3.36473985292012	4.42455535789467	0.760469602197759	0.446973932693345	0.999952062821508
OR2P1P	0.259540175528035	1.47286189214204	4.98965516401153	0.29518310258497	0.767854009387626	0.999952062821508
ZNF311	293.44402225756	-0.335519592789413	0.228823801767247	-1.46627925153824	0.142572225612015	0.999952062821508
TRL-AAG3-1	5.52584823832672	-0.832241532213035	1.55486396420361	-0.535250382910061	0.592476731130006	0.999952062821508
HCG15	102.75926388955	-0.211494091462049	0.374254038069655	-0.56510837545776	0.572000052063474	0.999952062821508
RN7SL471P	5479.90556003855	-0.101913499226476	0.301417322772119	-0.338114273888386	0.735277074343089	0.999952062821508
TRM-CAT3-2	3.00140451807828	-1.01602710190474	2.04560902762319	-0.496686848847785	0.619409897837518	0.999952062821508
TRK-TTT3-3	2.29773235819674	1.0625692083093	2.8083601698312	0.378359307229872	0.705163693314495	0.999952062821508
TRM-CAT3-1	0.49366087001902	-2.43751812917777	4.89390530269547	-0.498072189471102	0.618433161525602	0.999952062821508
LINC01556	14.9149573424718	1.43405160390204	0.973313052171107	1.47337138930089	0.140650920586236	0.999952062821508
TRL-CAA1-2	1.48098261005706	-4.02167200672714	3.70579610019059	-1.08523833961623	0.277816107517847	0.999952062821508
TRIM27	9485.60808139294	-0.0590206316314698	0.0872273486694519	-0.676629893396491	0.49864080753172	0.999952062821508
HCG14	5.7781164447975	1.48518718039769	1.58660493226209	0.936078761762196	0.349232637079228	0.999952062821508
TRL-CAA1-1	1.77392292996348	-2.58048006258389	2.95931725094677	-0.871984935632812	0.383216595785256	0.999952062821508
