transcript,MCF10A,MDAMB436
L1FLnI_15q11.1d,7.326705107,27.35117542
L1FLnI_15q21.3g,7.326705107,17.09448464
L1FLI_15q25.3,7.326705107,0
L1FLnI_16p11.2e,7.326705107,0
L1FLnI_16q11.2a,7.326705107,17.09448464
L1FLnI_17q11.2a,7.326705107,17.09448464
L1FLnI_18p11.32b,7.326705107,27.35117542
L1FLnI_18p11.23a,7.326705107,23.93227849
L1FLnI_19q13.2c,7.326705107,0
L1FLnI_19q13.42b,7.326705107,0
L1FLnI_20q11.1c,7.326705107,0
L1FLnI_22p11.2b,7.326705107,10.25669078
L1FLI_22q12.1,7.326705107,352.1463835
L1FLnI_Xp22.31b,7.326705107,54.70235083
L1FLnI_Xp22.13c,7.326705107,68.37793854
L1FLnI_Xp11.22q,7.326705107,6.837793854
L1FLnI_Xq12c,7.326705107,0
L1FLnI_Xq12s,7.326705107,0
L1FLnI_Xq12pa,7.326705107,10.25669078
L1FLnI_Xq21.1la,7.326705107,0
L1FLnI_Xq21.31r,7.326705107,44.44566005
L1FLnI_Xq22.1d,7.326705107,0
L1FLnI_Xq22.3p,7.326705107,17.09448464
L1FLnI_Xq25ka,7.326705107,13.67558771
L1FLnI_Xq26.1h,7.326705107,30.77007234
L1FLnI_2q23.3j,7.326705107,10.25669078
L1FLnI_6p25.1h,7.326705107,0
L1FLnI_9q21.33p,7.326705107,0
L1FLnI_15q24.1c,7.326705107,23.93227849
L1FLnI_4p16.1f,7.326705107,249.5794757
L1FLnI_8q22.3n,7.326705107,0
L1FLnI_13q14.2d,7.326705107,10.25669078
L1FLnI_Xq28o,7.326705107,6.837793854
L1FLnI_1p31.1ob,7.326705107,20.51338156
L1FLnI_1q24.1e,7.326705107,13.67558771
L1FLnI_1q24.2e,7.326705107,17.09448464
L1FLnI_1q31.3n,7.326705107,20.51338156
L1FLnI_2p23.1f,7.326705107,78.63462932
L1FLnI_2q14.3na,7.326705107,6.837793854
L1FLnI_2q23.3h,7.326705107,0
L1FLnI_2q24.2m,7.326705107,17.09448464
L1FLnI_2q37.2b,7.326705107,71.79683547
L1FLnI_3p21.33a,7.326705107,0
L1FLnI_3p11.1t,7.326705107,51.28345391
L1FLnI_3q13.13ma,7.326705107,51.28345391
L1FLnI_3q22.2k,7.326705107,0
L1FLnI_3q23o,7.326705107,6.837793854
L1FLnI_3q24c,7.326705107,0
L1FLnI_4q23d,7.326705107,0
L1FLnI_4q23e,7.326705107,51.28345391
L1FLnI_5p13.1y,7.326705107,0
L1FLnI_5p12ea,7.326705107,13.67558771
L1FLnI_5q11.1p,7.326705107,17.09448464
L1FLnI_5q12.3x,7.326705107,13.67558771
L1ORF2_5q14.3,7.326705107,51.28345391
L1FLnI_5q22.1p,7.326705107,10.25669078
L1FLnI_5q32t,7.326705107,13.67558771
L1FLnI_6q16.3f,7.326705107,0
L1FLnI_6q27j,7.326705107,37.6078662
L1FLnI_8q21.13aa,7.326705107,6.837793854
L1FLnI_8q22.2g,7.326705107,23.93227849
L1FLnI_8q24.12b,7.326705107,126.4991863
L1FLnI_9q21.12f,7.326705107,13.67558771
L1FLnI_10q22.3n,7.326705107,0
L1FLnI_11q14.2q,7.326705107,10.25669078
L1ORF2_11q22.3,7.326705107,6.837793854
L1FLnI_12p13.2k,7.326705107,61.54014469
L1FLnI_12p12.1b,7.326705107,37.6078662
L1FLnI_12q15h,7.326705107,0
L1FLnI_12q21.1ba,7.326705107,20.51338156
L1FLnI_13q21.32i,7.326705107,17.09448464
L1FLnI_13q31.2c,7.326705107,0
L1FLnI_15q11.1b,7.326705107,0
L1FLnI_15q21.1l,7.326705107,10.25669078
L1FLnI_15q21.3d,7.326705107,27.35117542
L1FLnI_15q21.3ia,7.326705107,0
L1FLnI_18q21.2p,7.326705107,6.837793854
L1FLnI_20p12.3e,7.326705107,27.35117542
L1FLnI_21q21.1t,7.326705107,37.6078662
L1FLnI_Xp11.21vc,7.326705107,0
L1FLnI_1p22.1h,7.326705107,0
L1FLnI_1q44c,7.326705107,0
L1FLnI_2q34h,7.326705107,13.67558771
L1FLnI_4q28.1ia,7.326705107,17.09448464
L1FLnI_4q32.1s,7.326705107,23.93227849
L1FLnI_5p13.1b,7.326705107,10.25669078
L1FLnI_7q11.21q,7.326705107,0
L1FLnI_8q24.13i,7.326705107,71.79683547
L1FLnI_10p12.2c,7.326705107,6.837793854
L1FLnI_12p13.1b,7.326705107,47.86455698
L1FLnI_19q13.2f,7.326705107,17.09448464
L1FLnI_22q12.1g,7.326705107,10.25669078
L1FLnI_2q23.3i,7.326705107,0
L1FLnI_3p21.2l,7.326705107,6.837793854
L1FLnI_4q13.1oa,7.326705107,0
L1FLnI_8q21.11u,7.326705107,6.837793854
L1FLI_11q14.3,7.326705107,44.44566005
L1FLnI_Xq25s,7.326705107,17.09448464
L1FLnI_Xq26.3e,7.326705107,0
L1ORF2_1q43,7.326705107,75.2157324
L1FLI_1q44,7.326705107,44.44566005
L1FLnI_2p16.1u,7.326705107,10.25669078
L1FLnI_3p21.2f,7.326705107,6.837793854
L1FLnI_3q13.32h,7.326705107,17.09448464
L1FLnI_3q25.32i,7.326705107,0
L1FLnI_4q13.1p,7.326705107,6.837793854
L1FLnI_4q26q,7.326705107,0
L1FLnI_4q28.1c,7.326705107,10.25669078
L1FLnI_6p24.3k,7.326705107,30.77007234
L1FLnI_6p12.3v,7.326705107,0
L1FLnI_6p12.2c,7.326705107,75.2157324
L1FLnI_6q16.1t,7.326705107,0
L1FLnI_6q16.3ma,7.326705107,0
L1FLnI_6q27h,7.326705107,0
L1FLnI_7q21.11ca,7.326705107,23.93227849
L1FLnI_7q31.2a,7.326705107,68.37793854
L1FLnI_7q31.32o,7.326705107,13.67558771
L1FLnI_8q13.2j,7.326705107,20.51338156
L1FLnI_8q24.13h,7.326705107,54.70235083
L1FLnI_9q21.31b,7.326705107,20.51338156
L1FLnI_10q23.31r,7.326705107,0
L1FLnI_14q21.1v,7.326705107,0
L1FLnI_14q31.1j,7.326705107,13.67558771
L1FLnI_17q24.2b,7.326705107,23.93227849
L1FLnI_18p11.22f,7.326705107,23.93227849
L1FLnI_Xq21.1ze,7.326705107,0
L1FLnI_Xq28ra,7.326705107,20.51338156
L1FLnI_Yq11.21da,7.326705107,102.5669078
L1ORF2_2p16.1,7.326705107,0
L1FLnI_2q32.3aa,7.326705107,20.51338156
L1FLnI_4q12fb,7.326705107,20.51338156
L1FLnI_5q23.1c,7.326705107,30.77007234
L1FLnI_5q34j,7.326705107,20.51338156
L1FLnI_Xq28p,7.326705107,13.67558771
L1FLnI_4q31.21z,7.326705107,0
L1FLnI_5p12f,7.326705107,105.9858047
L1FLnI_8p12ka,7.326705107,30.77007234
L1FLnI_8q24.12c,7.326705107,143.5936709
L1FLnI_13q33.2d,7.326705107,6.837793854
L1FLnI_5p14.1c,7.326705107,23.93227849
L1FLnI_5q21.3i,7.326705107,13.67558771
L1FLnI_5q33.2i,7.326705107,41.02676313
L1FLnI_5q34c,7.326705107,41.02676313
L1FLnI_5q34na,7.326705107,0
L1FLnI_8q21.13sa,7.326705107,61.54014469
L1FLnI_13q14.11n,7.326705107,0
L1FLnI_15q26.2j,7.326705107,13.67558771
L1FLnI_Xq21.2m,7.326705107,6.837793854
L1FLnI_Xq25mc,7.326705107,0
L1FLnI_4q32.1ba,7.326705107,27.35117542
L1FLnI_4q12gb,7.326705107,0
L1FLnI_5q33.1i,7.326705107,30.77007234
L1FLnI_7q21.3b,7.326705107,505.9967452
L1FLnI_9q21.11a,7.326705107,13.67558771
L1FLnI_Xp22.2e,7.326705107,6.837793854
L1FLnI_Xq13.2ma,7.326705107,6.837793854
L1FLnI_2p11.2s,7.326705107,0
L1FLnI_10q11.21j,7.326705107,13.67558771
L1FLnI_20p11.21p,7.326705107,0
L1FLnI_20q13.2l,7.326705107,30.77007234
L1FLnI_7q32.2a,7.326705107,0
L1ORF2_10q22.3,7.326705107,20.51338156
L1FLnI_11p15.4d,7.326705107,23.93227849
L1FLnI_18q21.1j,7.326705107,6.837793854
L1FLnI_4q34.3e,7.326705107,6.837793854
L1FLnI_8q21.13a,7.326705107,6.837793854
L1FLnI_3p21.2e,7.326705107,0
L1FLnI_3q22.1g,7.326705107,0
L1FLnI_4q13.3sa,7.326705107,20.51338156
L1FLnI_5q31.1m,7.326705107,23.93227849
L1FLnI_17q11.1c,7.326705107,13.67558771
L1FLnI_21q22.2b,7.326705107,23.93227849
L1FLnI_1p31.1ga,7.326705107,0
L1FLnI_9q21.13w,7.326705107,6.837793854
L1FLnI_19p13.3,7.326705107,0
L1FLnI_15q22.31d,7.326705107,314.5385173
L1FLnI_9p21.2k,7.326705107,0
L1FLnI_17q11.2f,7.326705107,20.51338156
L1FLnI_20p13l,7.326705107,37.6078662
L1FLnI_1p31.1l,7.326705107,17.09448464
L1FLnI_7p11.2n,7.326705107,0
L1FLnI_10q25.1ea,7.326705107,6.837793854
L1FLnI_Xq28ha,7.326705107,10.25669078
L1FLnI_1p34.2a,7.326705107,27.35117542
L1FLnI_3p13e,7.326705107,6.837793854
L1FLnI_9q34.3,7.326705107,0
L1FLnI_3q13.13la,7.326705107,0
L1FLnI_15q25.2h,7.326705107,51.28345391
L1FLnI_3p24.1l,7.326705107,17.09448464
L1FLnI_6q14.1q,7.326705107,0
L1FLnI_6q14.3d,7.326705107,37.6078662
L1FLnI_Xq25u,7.326705107,0
L1FLI_11p14.3,7.326705107,37.6078662
L1FLnI_12q21.31ia,7.326705107,10.25669078
L1FLnI_5q23.2z,7.326705107,0
L1FLnI_3p22.1v,7.326705107,6.837793854
L1FLnI_11q12.3g,7.326705107,0
L1FLnI_21q11.2m,7.326705107,27.35117542
L1FLnI_2p11.2n,7.326705107,6.837793854
L1FLnI_2q14.2g,7.326705107,0
L1FLnI_2q21.1f,7.326705107,0
L1FLnI_4p15.32j,7.326705107,23.93227849
L1FLnI_4q13.3za,7.326705107,0
L1FLnI_4q21.21m,7.326705107,0
L1FLnI_4q21.23e,7.326705107,17.09448464
L1FLnI_4q22.3ea,7.326705107,0
L1FLnI_4q27d,7.326705107,13.67558771
L1FLnI_4q34.3n,7.326705107,13.67558771
L1FLnI_5p13.2b,7.326705107,58.12124776
L1FLnI_5q12.1l,7.326705107,13.67558771
L1FLnI_6p22.2b,7.326705107,58.12124776
L1FLnI_6q16.1j,7.326705107,0
L1FLnI_7p14.1d,7.326705107,13.67558771
L1FLnI_8q23.1e,7.326705107,47.86455698
L1FLnI_8q23.3d,7.326705107,10.25669078
L1FLnI_9p22.3g,7.326705107,0
L1FLnI_10p11.23c,7.326705107,27.35117542
L1FLnI_10q21.2k,7.326705107,20.51338156
L1FLnI_12q24.23e,7.326705107,0
L1FLnI_14q21.3j,7.326705107,0
L1FLnI_14q23.1m,7.326705107,10.25669078
L1FLnI_17q22b,7.326705107,13.67558771
L1FLnI_Xq11.1n,7.326705107,0
L1FLnI_1p22.1a,7.326705107,0
L1FLnI_1p11.2a,7.326705107,20.51338156
L1FLnI_1q31.1b,7.326705107,17.09448464
L1FLnI_1q43l,7.326705107,0
L1FLnI_2p25.1f,7.326705107,17.09448464
L1FLnI_2p16.1ga,7.326705107,0
L1FLnI_2q11.2i,7.326705107,0
L1FLnI_2q22.2d,7.326705107,0
L1FLnI_2q31.1y,7.326705107,41.02676313
L1FLnI_3p22.1c,7.326705107,0
L1FLnI_3p12.3f,7.326705107,27.35117542
L1FLnI_3q13.33ba,7.326705107,13.67558771
L1FLnI_3q24h,7.326705107,10.25669078
L1FLnI_3q25.2q,7.326705107,0
L1FLnI_3q26.32v,7.326705107,0
L1FLnI_5q11.2m,7.326705107,6.837793854
L1FLnI_5q14.1n,7.326705107,20.51338156
L1FLnI_5q21.1s,7.326705107,0
L1FLnI_5q23.2d,7.326705107,0
L1FLnI_5q33.1o,7.326705107,6.837793854
L1FLnI_6p25.3d,7.326705107,85.47242318
L1FLnI_6q14.1j,7.326705107,23.93227849
L1FLnI_6q16.1p,7.326705107,27.35117542
L1ORF2_6q21b,7.326705107,23.93227849
L1FLnI_6q24.3g,7.326705107,6.837793854
L1FLnI_7q36.2f,7.326705107,0
L1FLnI_8q24.13g,7.326705107,0
L1FLnI_9q22.31a,7.326705107,27.35117542
L1FLnI_10p14j,7.326705107,6.837793854
L1FLnI_11p15.2g,7.326705107,58.12124776
L1FLnI_11p14.1s,7.326705107,0
L1ORF2_11p11.12,7.326705107,20.51338156
L1FLnI_11q14.2j,7.326705107,0
L1FLnI_12p12.3aa,7.326705107,0
L1FLI_12q13.2,7.326705107,30.77007234
L1FLnI_12q21.1da,7.326705107,27.35117542
L1FLnI_12q24.23a,7.326705107,0
L1FLnI_13q13.3k,7.326705107,27.35117542
L1FLnI_13q14.2i,7.326705107,6.837793854
L1FLnI_14q22.1i,7.326705107,20.51338156
L1FLnI_14q22.1n,7.326705107,6.837793854
L1FLnI_16p11.2i,7.326705107,0
L1FLnI_16q21t,7.326705107,47.86455698
L1FLnI_16q21u,7.326705107,23.93227849
L1FLnI_17q23.2a,7.326705107,54.70235083
L1FLnI_17q24.3a,7.326705107,6.837793854
L1FLnI_18q21.1k,7.326705107,20.51338156
L1FLI_20p12.3,7.326705107,20.51338156
L1FLnI_20p11.23c,7.326705107,27.35117542
L1FLnI_Xq22.3da,7.326705107,147.0125679
L1FLnI_Xq24q,7.326705107,20.51338156
L1FLnI_1p31.3c,7.326705107,75.2157324
L1FLnI_13q22.1c,7.326705107,23.93227849
L1FLnI_10p12.1l,7.326705107,17.09448464
L1FLnI_1p33b,7.326705107,0
L1FLnI_1p31.1aa,7.326705107,61.54014469
L1FLnI_1q25.3n,7.326705107,47.86455698
L1FLnI_3p24.2a,7.326705107,0
L1FLnI_3p22.1ba,7.326705107,41.02676313
L1FLnI_3p14.2p,7.326705107,13.67558771
L1ORF2_4p15.33,7.326705107,17.09448464
L1FLnI_4q22.1i,7.326705107,0
L1FLnI_4q27i,7.326705107,17.09448464
L1FLnI_4q31.21qa,7.326705107,20.51338156
L1FLnI_5q21.3x,7.326705107,0
L1FLnI_5q34g,7.326705107,20.51338156
L1FLnI_6p22.3l,7.326705107,0
L1FLnI_6p12.3a,7.326705107,0
L1FLnI_7p14.3o,7.326705107,20.51338156
L1FLnI_8q21.2k,7.326705107,0
L1FLnI_9q21.31i,7.326705107,6.837793854
L1FLnI_10q21.1f,7.326705107,10.25669078
L1FLnI_12q21.31a,7.326705107,30.77007234
L1FLnI_12q23.1j,7.326705107,6.837793854
L1FLnI_13q32.2a,7.326705107,6.837793854
L1FLnI_14q23.3b,7.326705107,10.25669078
L1FLnI_Xq13.1q,7.326705107,17.09448464
L1FLnI_Xq21.1m,7.326705107,6.837793854
L1FLnI_Xq21.1lf,7.326705107,6.837793854
L1FLnI_2p15l,7.326705107,0
L1FLnI_4p16.2k,7.326705107,0
L1FLnI_4q12nb,7.326705107,0
L1FLnI_5p13.1n,7.326705107,17.09448464
L1FLnI_8q21.3e,7.326705107,20.51338156
L1FLnI_11p15.4v,7.326705107,71.79683547
L1FLnI_12p13.31a,7.326705107,6.837793854
L1FLnI_12q21.2g,7.326705107,102.5669078
L1FLnI_Xp11.3l,7.326705107,0
L1FLnI_Xq21.32i,7.326705107,6.837793854
L1FLnI_3q13.31k,7.326705107,71.79683547
L1FLnI_4p16.2m,7.326705107,0
L1FLnI_7q33f,7.326705107,0
L1FLnI_8q13.3j,7.326705107,17.09448464
L1FLnI_11p14.1e,7.326705107,10.25669078
L1FLnI_12p13.2h,7.326705107,181.2015371
L1FLnI_13q13.3n,7.326705107,6.837793854
L1FLnI_2q34na,7.326705107,17.09448464
L1FLnI_3q25.31d,7.326705107,13.67558771
L1FLnI_4p16.2l,7.326705107,10.25669078
L1FLnI_4q26c,7.326705107,23.93227849
L1FLnI_5q23.3d,7.326705107,0
L1FLnI_7q22.1i,7.326705107,20.51338156
L1FLnI_8q12.3c,7.326705107,23.93227849
L1FLnI_8q22.3x,7.326705107,0
L1FLI_8q24.21,7.326705107,58.12124776
L1FLnI_12q23.3q,7.326705107,37.6078662
L1FLnI_13q31.1g,7.326705107,6.837793854
L1FLnI_13q33.3b,7.326705107,10.25669078
L1FLnI_15q21.2c,7.326705107,37.6078662
L1FLnI_2q35c,7.326705107,0
L1FLnI_6q14.1la,7.326705107,0
L1FLnI_10q24.2e,7.326705107,13.67558771
L1FLnI_Xq13.1u,7.326705107,17.09448464
L1FLnI_4q13.3q,7.326705107,23.93227849
L1FLnI_4q22.3aa,7.326705107,6.837793854
L1FLnI_16q21fa,7.326705107,10.25669078
L1ORF2_2p25.3,7.326705107,27.35117542
L1FLnI_10p12.31p,7.326705107,10.25669078
L1FLnI_5q32c,7.326705107,17.09448464
L1FLnI_9p23d,7.326705107,6.837793854
L1FLnI_5p13.1da,7.326705107,0
L1FLnI_8q24.12h,7.326705107,13.67558771
L1FLnI_9p21.3h,7.326705107,30.77007234
L1FLnI_11p14.3ea,7.326705107,13.67558771
L1FLnI_14q22.1l,7.326705107,6.837793854
L1FLnI_Xq22.3pa,7.326705107,0
L1FLnI_5p15.1d,7.326705107,6.837793854
L1FLI_8q21.3,7.326705107,27.35117542
L1FLnI_3p12.1o,7.326705107,0
L1FLnI_2p12ta,7.326705107,0
L1FLnI_2p16.1d,7.326705107,10.25669078
L1FLnI_4p15.31b,7.326705107,17.09448464
L1FLnI_4q32.3r,7.326705107,0
L1FLnI_Xq26.3n,7.326705107,20.51338156
L1FLI_7q34,7.326705107,30.77007234
L1FLnI_10q11.21w,7.326705107,17.09448464
L1FLnI_13q21.31f,7.326705107,0
L1FLnI_13q34c,7.326705107,6.837793854
L1FLnI_6p12.3d,7.326705107,0
L1FLnI_20p12.3g,7.326705107,0
L1FLnI_3p14.3m,7.326705107,17.09448464
L1FLnI_4p15.2f,7.326705107,23.93227849
L1FLnI_1p22.1n,7.326705107,6.837793854
L1FLnI_2q24.3j,7.326705107,6.837793854
L1FLnI_3q12.3e,7.326705107,20.51338156
L1FLnI_4q13.2i,7.326705107,0
L1FLnI_4q21.21w,7.326705107,44.44566005
L1FLnI_4q28.1r,7.326705107,10.25669078
L1FLnI_4q34.3c,7.326705107,10.25669078
L1FLnI_4q35.2c,7.326705107,20.51338156
L1FLnI_8q11.1h,7.326705107,6.837793854
L1FLI_9q22.2,7.326705107,27.35117542
L1FLnI_16q12.2c,7.326705107,23.93227849
L1FLnI_18q12.3j,7.326705107,6.837793854
L1FLnI_19p12l,7.326705107,0
L1FLnI_Xq13.3t,7.326705107,6.837793854
L1FLnI_Xq25r,7.326705107,20.51338156
L1FLnI_6q23.2p,7.326705107,6.837793854
L1FLnI_12q23.2b,7.326705107,23.93227849
L1FLnI_2q33.1h,7.326705107,27.35117542
L1FLnI_3p26.1d,7.326705107,23.93227849
L1FLnI_10q25.3e,7.326705107,0
L1FLnI_18q21.33a,7.326705107,10.25669078
L1FLnI_Xq13.3kb,7.326705107,0
L1FLnI_12q22k,7.326705107,129.9180832
L1FLnI_3q25.33b,7.326705107,13.67558771
L1FLnI_5p13.2z,7.326705107,95.72911396
L1FLnI_20p11.21v,7.326705107,47.86455698
L1FLnI_Xq25ab,7.326705107,10.25669078
L1FLnI_15q21.1e,7.326705107,10.25669078
L1FLnI_13q12.3k,7.326705107,10.25669078
L1FLnI_4q31.21r,7.326705107,10.25669078
L1FLnI_19q13.11d,7.326705107,41.02676313
L1FLnI_6q14.3oa,7.326705107,20.51338156
L1FLnI_8p23.3a,7.326705107,0
L1ORF2_8p23.2b,7.326705107,13.67558771
L1FLI_10p15.1,7.326705107,41.02676313
L1FLnI_14q24.3d,7.326705107,0
L1FLnI_5p15.31n,7.326705107,0
L1FLnI_2p25.3b,7.326705107,44.44566005
L1FLnI_4q23t,7.326705107,0
L1FLnI_7p12.1x,7.326705107,0
L1FLnI_9q33.3c,7.326705107,20.51338156
L1FLnI_2q32.3w,7.326705107,27.35117542
L1FLnI_1q31.1v,7.326705107,0
L1FLnI_4q13.3c,7.326705107,0
L1FLnI_16p11.2p,7.326705107,0
L1FLnI_3q29d,7.326705107,0
L1FLnI_3q13.2b,7.326705107,13.67558771
L1FLnI_2q24.1oa,7.326705107,47.86455698
L1FLI_16p11.2,7.326705107,44.44566005
L1FLnI_6q14.1ma,7.326705107,0
L1FLnI_18q12.2v,7.326705107,0
L1FLnI_5q35.1k,7.326705107,6.837793854
L1FLnI_6q16.1aa,7.326705107,13.67558771
L1FLnI_1p22.1i,7.326705107,0
L1FLnI_20p13c,7.326705107,17.09448464
L1FLnI_8q24.21a,7.326705107,61.54014469
L1FLnI_11q12.2b,7.326705107,0
L1FLnI_2q21.3d,7.326705107,23.93227849
L1FLI_Xp22.2b,7.326705107,27.35117542
L1FLnI_9p21.1t,7.326705107,20.51338156
L1FLnI_1q42.13f,7.326705107,17.09448464
L1FLnI_10q21.3g,7.326705107,0
L1FLnI_20q12e,7.326705107,20.51338156
L1FLI_Xp21.1a,7.326705107,47.86455698
L1FLnI_7q31.32m,7.326705107,0
L1FLnI_6q14.1m,7.326705107,30.77007234
L1FLnI_7q31.32d,7.326705107,37.6078662
L1FLnI_5q11.2s,7.326705107,10.25669078
L1FLnI_3q26.1ia,7.326705107,10.25669078
L1FLnI_8q21.11t,7.326705107,0
L1FLnI_2q23.1a,7.326705107,47.86455698
L1FLnI_Xq26.2f,7.326705107,13.67558771
L1FLnI_9p12b,7.326705107,0
L1FLnI_5q31.1k,7.326705107,0
L1FLnI_11q25e,7.326705107,0
L1FLnI_14q23.2k,7.326705107,17.09448464
L1FLnI_Xq22.3v,7.326705107,51.28345391
L1FLnI_1p35.2b,7.326705107,20.51338156
L1FLnI_1q25.1b,7.326705107,6.837793854
L1FLnI_3p12.1j,7.326705107,10.25669078
L1FLnI_13q21.2g,7.326705107,6.837793854
L1FLnI_20q12h,7.326705107,17.09448464
L1FLnI_8p21.3h,7.326705107,0
L1FLnI_11p14.3s,7.326705107,0
L1FLnI_7q22.2g,7.326705107,6.837793854
L1FLnI_3q11.1d,7.326705107,0
L1FLnI_2q12.1j,7.326705107,10.25669078
L1FLnI_5q11.2v,7.326705107,13.67558771
L1FLnI_2q31.1v,7.326705107,58.12124776
L1FLnI_20p11.23b,7.326705107,6.837793854
L1FLnI_9q21.12c,7.326705107,112.8235986
L1FLnI_3q28q,7.326705107,30.77007234
L1FLnI_4q35.2h,7.326705107,0
L1FLnI_8q21.13oa,7.326705107,23.93227849
L1FLnI_7p14.3v,7.326705107,37.6078662
L1FLnI_10p12.31c,7.326705107,27.35117542
L1FLnI_12q23.3m,7.326705107,17.09448464
L1FLnI_Xp22.11d,7.326705107,0
L1FLnI_2q31.1p,7.326705107,0
L1FLnI_13q22.2g,7.326705107,20.51338156
L1FLnI_Xp11.22u,7.326705107,17.09448464
L1FLnI_3p26.3b,7.326705107,17.09448464
L1FLnI_3q24b,7.326705107,13.67558771
L1FLnI_11q12.1o,7.326705107,0
L1FLnI_11q22.1e,7.326705107,17.09448464
L1FLnI_4q22.3d,7.326705107,0
L1FLnI_6q13ua,7.326705107,0
L1FLnI_5q35.1i,7.326705107,13.67558771
L1FLnI_Xq23i,7.326705107,27.35117542
L1FLnI_5p15.32e,7.326705107,0
L1FLnI_22q11.22f,7.326705107,6.837793854
L1FLnI_1p13.2g,7.326705107,6.837793854
L1FLnI_11p14.2b,7.326705107,0
L1FLnI_15q15.2,7.326705107,6.837793854
L1FLnI_1p32.3c,7.326705107,6.837793854
L1FLnI_6q11.1s,7.326705107,0
L1FLnI_4q26na,7.326705107,0
L1FLnI_16p11.2f,7.326705107,6.837793854
L1FLnI_3q13.2l,7.326705107,105.9858047
L1FLnI_19p13.2d,7.326705107,47.86455698
L1FLnI_4q13.1ea,7.326705107,13.67558771
L1FLnI_Xp21.3a,7.326705107,0
L1FLnI_Xq13.3r,7.326705107,6.837793854
L1FLnI_1p22.3b,7.326705107,10.25669078
L1FLnI_2p16.1da,7.326705107,0
L1FLnI_Xq28ia,7.326705107,0
L1FLnI_9q31.1q,7.326705107,0
L1FLnI_12q13.11s,7.326705107,0
L1FLnI_11q23.3g,7.326705107,0
L1FLnI_Xp22.2s,7.326705107,20.51338156
L1FLnI_7p21.3ha,7.326705107,0
L1FLnI_6p12.1a,7.326705107,13.67558771
L1FLnI_Yp11.2l,7.326705107,0
L1FLnI_5q23.1fa,7.326705107,0
L1FLnI_13q21.33h,7.326705107,0
L1FLnI_20p12.1v,7.326705107,13.67558771
L1FLnI_11q21g,7.326705107,112.8235986
L1FLnI_14q21.1l,7.326705107,0
L1FLnI_9p24.2l,7.326705107,0
L1FLnI_8q11.23l,7.326705107,0
L1FLnI_11p15.2c,7.326705107,0
L1FLnI_1p13.3j,0,12208.88093
L1FLnI_21q22.3a,0,10499.43246
L1FLnI_2q37.1l,0,2153.905064
L1FLnI_12q15j,0,2109.459404
L1FLnI_2q31.1q,0,1299.180832
L1FLnI_1q31.3h,0,1104.303707
L1FLnI_1p22.2g,0,1029.087975
L1FLnI_2q12.3g,0,1005.155697
L1FLnI_8q21.3aa,0,882.0754072
L1FLnI_2q24.2c,0,735.0628393
L1FLnI_19p13.2c,0,622.2392407
L1FLnI_2q14.2m,0,594.8880653
L1FLnI_15q26.2l,0,581.2124776
L1FLnI_7q11.23b,0,543.6046114
L1FLnI_Xq12g,0,536.7668176
L1FLnI_15q21.2n,0,512.8345391
L1FLnI_12p12.2g,0,512.8345391
L1FLnI_Xp11.21fc,0,499.1589514
L1FLnI_Xp11.21ec,0,471.8077759
L1FLnI_8q24.12p,0,444.4566005
L1FLnI_Xp11.3ha,0,444.4566005
L1FLnI_3q13.33aa,0,413.6865282
L1FLnI_Xq28ma,0,389.7542497
L1FLnI_Xq26.3i,0,389.7542497
L1FLnI_20p11.21f,0,372.6597651
L1FLnI_Xp11.21wb,0,348.7274866
L1FLnI_12p11.21c,0,311.1196204
L1FLnI_1p12b,0,304.2818265
L1FLnI_15q14z,0,300.8629296
L1FLnI_2q24.2g,0,280.349548
L1FLnI_2p25.3j,0,276.9306511
L1FLnI_Xq12y,0,276.9306511
L1FLnI_8q24.22f,0,270.0928572
L1FLnI_9p24.2c,0,270.0928572
L1FLnI_4q13.3eb,0,249.5794757
L1FLI_2q31.1a,0,246.1605788
L1FLnI_5q12.3r,0,232.484991
L1FLnI_8q12.3y,0,222.2283003
L1FLnI_2q14.2a,0,222.2283003
L1FLnI_8q23.3x,0,218.8094033
L1FLnI_11q13.5b,0,218.8094033
L1FLnI_8q24.12t,0,211.9716095
L1FLnI_Xq25fc,0,198.2960218
L1FLnI_8q21.13da,0,194.8771248
L1FLnI_6p25.1d,0,191.4582279
L1FLnI_6q14.3e,0,188.039331
L1FLnI_2p25.2e,0,177.7826402
L1FLnI_10q23.32h,0,170.9448464
L1FLnI_2q37.1k,0,167.5259494
L1FLnI_Xp11.22la,0,167.5259494
L1FLnI_2q24.1s,0,167.5259494
L1FLnI_4q24g,0,167.5259494
L1FLnI_4q31.21j,0,167.5259494
L1FLnI_14q21.1ka,0,164.1070525
L1FLnI_4q13.3k,0,164.1070525
L1FLnI_9p24.2p,0,160.6881556
L1FLnI_Xp11.21bc,0,157.2692586
L1FLnI_Xp11.21ea,0,157.2692586
L1FLnI_4q21.23i,0,153.8503617
L1ORF2_5q31.1,0,153.8503617
L1FLnI_Xp22.12j,0,150.4314648
L1FLnI_11p15.1a,0,150.4314648
L1FLnI_8q22.1n,0,147.0125679
L1FLnI_7q21.2k,0,147.0125679
L1FLnI_12p13.2l,0,143.5936709
L1FLnI_1p34.2e,0,140.174774
L1FLnI_Xp11.21ga,0,140.174774
L1FLnI_2p22.1i,0,136.7558771
L1FLnI_9p22.3a,0,136.7558771
L1FLnI_1p22.2r,0,133.3369802
