"baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","transcript","LLY_norm","GSK_norm"
330.991931629016,0.138950431830326,0.459153657728741,0.302622944392212,0.762177226810606,0.999999359719567,"L1FLnI_5p13.1r",347.269622741661,314.71424051637
211.128293576415,0.129636172304461,0.45190166143844,0.286868102878442,0.774213314658061,0.999999359719567,"L1FLnI_13q31.3m",220.502489556817,201.754097596013
286.873803002416,-0.0479459898087182,0.453866057006068,-0.105639073617874,0.9158687219248,0.999999359719567,"L1FLnI_9p21.1la",282.567337628103,291.180268376729
266.559149581149,-0.168567370676948,0.419768416156817,-0.401572305559013,0.687998814969151,0.999999359719567,"L1FLnI_1p22.2r",251.207398185574,281.910900976723
405.985736708091,-0.114418610203718,0.536372864875232,-0.213319162277781,0.831078028179668,0.999999359719567,"L1FLnI_11q13.5b",390.231823795392,421.739649620789
198.870401128453,0.413225305993906,0.567021509468007,0.728764780689895,0.466145558679919,0.999999359719567,"L1FLnI_9p21.3f",226.952520143403,170.788282113504
310.878945776517,-0.227405396179367,0.477228475715106,-0.476512630221007,0.633709211419637,0.999999359719567,"L1FLnI_8q11.21f",286.817460335201,334.940431217833
443.35218975311,0.341821674944592,0.485736096518726,0.703718907024679,0.481607843464316,0.999999359719567,"L1FLnI_5q15z",495.671877952047,391.032501554173
283.87378326013,-0.211638174125233,0.44107782125771,-0.479820485014999,0.631355045364447,0.999999359719567,"L1FLnI_2p23.3a",263.337363067466,304.410203452794
252.490053553303,-0.0955673093877653,0.406162460481183,-0.235293309171277,0.813981087875589,0.999999359719567,"L1FLnI_19q11c",244.057973006079,260.922134100528
271.577012478782,-0.0638509170605291,0.416576867689502,-0.153275234447537,0.878181229933359,0.999999359719567,"L1FLnI_7q32.3a",265.694174342795,277.45985061477
285.110399033064,0.0927181236156479,0.432834309082642,0.214211585519079,0.830382061834894,0.999999359719567,"L1FLnI_2q22.3d",294.598471508496,275.622326557632
303.44528065735,-0.0481642900364074,0.472300519708158,-0.101978058516999,0.918774091041107,0.999999359719567,"L1FLnI_1p11.2g",298.805309747631,308.08525156707
256.170419660477,-0.0802487009570714,0.426653942649882,-0.188088502027331,0.850807274292269,0.999999359719567,"L1FLnI_5q15o",249.404260861712,262.936578459242
295.087707303916,0.0757253495998474,0.445303832287447,0.170053217846475,0.86496828430096,0.999999359719567,"L1FLnI_6q16.3c",303.174103104218,287.001311503613
589.926789538383,0.0252856272327287,1.15167086111017,0.0219556021486506,0.982483371344428,0.999999359719567,"L1FLnI_7q32.1",595.173370316793,584.680208759972
296.722759229071,-0.0163807738268247,0.458157330056508,-0.035753599805561,0.971478831381003,0.999999359719567,"L1FLnI_13q14.11g",295.419062611701,298.026455846441
249.030470636542,-0.334124373826625,0.435493568947022,-0.767231476309748,0.442943901493668,0.999999359719567,"L1FLnI_22q11.23b",220.682837772629,277.378103500454
213.036631206641,-0.218510620693352,0.418621759871622,-0.521976260288912,0.601686859678057,0.999999359719567,"L1FLnI_7p21.1k",196.634278627048,229.438983786234
382.236017947072,0.0233845764051779,0.531502805385354,0.0439970893252829,0.964906724004489,0.999999359719567,"L1FLnI_10q22.3h",385.662842575001,378.809193319143
213.112783028887,0.0925264473242063,0.454430635630551,0.203609616230693,0.838658577898328,0.999999359719567,"L1FLnI_1q42.12d",219.531126090558,206.694439967216
215.256910140492,0.0231472482142473,0.414848064494275,0.0557969295155448,0.95550358102688,0.999999359719567,"L1FLnI_2q31.1ba",216.904871802685,213.608948478298
297.136918323783,-0.192007303239018,0.478509457324765,-0.401261250535123,0.688227789493813,0.999999359719567,"L1FLnI_2q37.1e",277.763540969539,316.510295678027
257.401866716856,0.076912199535576,0.442187743616442,0.17393562043703,0.861916058228734,0.999999359719567,"L1FLnI_1q25.1o",264.702971228545,250.100762205166
203.597636238009,-0.286670011435671,0.455662598249568,-0.629127807585955,0.529265386769146,0.999999359719567,"L1FLnI_9p21.1aa",182.819847070784,224.375425405234
325.071467966054,0.264736652384927,0.447025533468558,0.59221819015747,0.55370449019095,0.999999359719567,"L1FLnI_9p11.2e",354.975247733429,295.167688198678
220.74194314008,-0.0862141928253005,0.410208875310815,-0.210171446826878,0.833533863981356,0.999999359719567,"L1FLnI_18q12.2j",214.304588195589,227.179298084571
417.193811860136,-0.0997939138647048,0.558627952589668,-0.178641103442969,0.858219517715067,0.999999359719567,"L1FLnI_8q11.23n",403.066234991805,431.321388728468
275.154892462096,0.154927905899986,0.449853285559896,0.344396519650089,0.730548105886523,0.999999359719567,"L1FLnI_Xq13.1ja",290.313721227028,259.996063697163
