Name	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
NM_001007189.1	874.555296	-0.652413398	0.147869177	-4.412098651	1.02E-05	0.000137205
NM_001007232.1	54.64754805	1.272153485	0.440999597	2.884704414	0.003917813	0.02474616
NM_001007237.2	454.3364256	0.522295069	0.176229875	2.963714683	0.0030395	0.020078332
NM_001007245.2	141.0496866	-1.018960628	0.30018801	-3.394408154	0.000687771	0.005683899
NM_001007246.2	763.4864023	0.71702083	0.156733809	4.574768091	4.77E-06	6.96E-05
NM_001007253.3	423.5597498	-0.580898019	0.192682952	-3.014786793	0.0025716	0.017402396
NM_001007278.2	579.9357781	-0.747468508	0.165774744	-4.508940807	6.52E-06	9.20E-05
NM_001007523.1	35.66613506	-8.585408816	2.125411168	-4.039410795	5.36E-05	0.000606469
NM_001007538.1	65.53470945	1.719931266	0.407245182	4.22333116	2.41E-05	0.00029722
NM_001007792.1	8.141204281	6.482621787	1.756295677	3.691076548	0.000223307	0.002140386
NM_001007793.2	2815.76619	0.661700021	0.122953519	5.381708668	7.38E-08	1.51E-06
NM_001008215.2	709.1529784	-1.2944764	0.158590968	-8.162358887	3.29E-16	2.07E-14
NM_001008393.3	192.8774945	1.220033042	0.248701454	4.905612825	9.31E-07	1.59E-05
NM_001008396.2	206.0244483	1.639721981	0.241171339	6.798991897	1.05E-11	3.90E-10
NM_001008401.3	272.9412799	0.758085295	0.207338078	3.65627627	0.000255906	0.002414328
NM_001008410.1	1478.005079	-0.594647671	0.14416479	-4.124777426	3.71E-05	0.000437819
NM_001008539.3	2118.62207	-1.641663725	0.143480174	-11.44174609	2.59E-30	5.25E-28
NM_001008540.1	142.8297155	-2.858333866	0.36486666	-7.833913545	4.73E-15	2.60E-13
NM_001008657.2	174.554378	1.322349038	0.252221089	5.242817091	1.58E-07	3.06E-06
NM_001008661.2	1189.675071	-0.386694376	0.136831827	-2.826055774	0.004712506	0.028813219
NM_001008662.2	1172.164387	-0.377987612	0.136830824	-2.762444898	0.005737024	0.033844949
NM_001008708.2	216.785465	0.794671084	0.225729945	3.520450436	0.000430815	0.003823622
NM_001008739.1	95.90390463	0.904115873	0.345856962	2.61413235	0.008945438	0.048779558
NM_001008800.2	8084.639495	0.313284529	0.107333887	2.918784894	0.003513986	0.022635526
NM_001008844.2	36065.02764	-0.870396735	0.146331336	-5.948122637	2.71E-09	7.05E-08
NM_001008897.1	8712.692286	0.444700984	0.106014569	4.194715753	2.73E-05	0.000332568
NM_001008938.3	5727.746066	0.499913782	0.108731658	4.597683803	4.27E-06	6.31E-05
NM_001009184.1	14151.49832	-0.767697387	0.106057755	-7.238484243	4.54E-13	2.01E-11
NM_001009186.1	7006.514735	0.512972193	0.104687953	4.900011685	9.58E-07	1.64E-05
NM_001009570.2	1615.782132	0.357388349	0.123861286	2.885391885	0.003909267	0.024701565
NM_001009877.2	549.768124	0.546232864	0.162442187	3.362629341	0.000772039	0.006262014
NM_001009880.1	1832.113282	0.451004287	0.121832658	3.701834105	0.000214047	0.002062129
NM_001009923.1	317.1374975	-0.712655164	0.197878915	-3.601470942	0.000316422	0.00291954
NM_001009924.1	321.3667217	-0.714316736	0.196978931	-3.626361113	0.000287443	0.002676677
NM_001009925.1	315.3646524	-0.719700717	0.197930274	-3.636132582	0.000276762	0.002590027
NM_001009936.2	64.85903351	1.887211574	0.405122363	4.658374227	3.19E-06	4.86E-05
NM_001009944.2	1752.465574	-0.404097213	0.140234143	-2.88158935	0.00395675	0.024946285
NM_001010858.2	16575.26749	-0.902154821	0.109589298	-8.232143449	1.84E-16	1.21E-14
NM_001010862.2	260.7697917	-1.243070902	0.214229214	-5.802527492	6.53E-09	1.59E-07
NM_001010866.3	620.6604017	0.896808607	0.161228857	5.562333085	2.66E-08	5.85E-07
NM_001010870.2	64.25797395	-1.741448486	0.406453459	-4.284496652	1.83E-05	0.000232357
NM_001010883.2	473.7405477	1.050093459	0.193621593	5.42343155	5.85E-08	1.21E-06
NM_001010887.2	146.1823921	2.230739572	0.284831751	7.831779853	4.81E-15	2.64E-13
NM_001010917.2	56.58279356	1.776147594	0.453396651	3.917425487	8.95E-05	0.000950517
NM_001010972.1	1482.393624	0.520390429	0.13747851	3.785249259	0.000153555	0.001533255
NM_001010985.2	21.4430704	3.311376749	0.804373826	4.116713698	3.84E-05	0.000451387
NM_001010989.2	1525.704583	-1.227484746	0.138513644	-8.861832717	7.87E-19	6.67E-17
NM_001011546.1	2135.784078	0.409875598	0.123726802	3.312747051	0.000923845	0.007317178
NM_001011666.2	52.92044864	1.780272299	0.458093489	3.886264141	0.000101799	0.001067554
NM_001011699.1	64.31406792	1.150579631	0.39541734	2.909785469	0.003616769	0.023176369
NM_001011703.2	33.78733913	1.644197345	0.549414139	2.992637479	0.002765781	0.018536603
NM_001011709.2	653.5433007	0.473147469	0.152236881	3.107968745	0.00188378	0.01337664
NM_001011885.1	1326.550466	-0.416042551	0.132528143	-3.139277005	0.001693653	0.012230423
NM_001012267.2	57.60656042	1.63569302	0.429984915	3.804070711	0.000142338	0.001436932
NM_001012270.1	354.1924319	3.135538268	0.234686179	13.36055782	1.03E-40	3.94E-38
NM_001012271.1	356.2163312	3.123347334	0.235935615	13.23813423	5.28E-40	1.90E-37
NM_001012331.1	4.36420368	5.581596116	1.997842454	2.793811947	0.005209076	0.031311906
NM_001012361.3	99.0204864	-1.367131232	0.3299395	-4.143581574	3.42E-05	0.000406821
NM_001012409.3	30.36157036	3.214823404	0.661920266	4.856813684	1.19E-06	2.00E-05
NM_001012410.4	20.00748879	3.410577854	0.834909772	4.084965787	4.41E-05	0.00051032
NM_001012411.3	20.63723931	3.243238321	0.797147124	4.068556759	4.73E-05	0.000543392
NM_001012412.4	11.02876767	3.354620106	1.105777274	3.033721333	0.002415574	0.016487498
NM_001012413.3	19.62640424	3.163065866	0.808517804	3.912178373	9.15E-05	0.000969608
NM_001012456.1	631.5944333	0.543625794	0.204732771	2.655294472	0.00792392	0.044138263
NM_001012478.1	2461.938579	0.500093728	0.116901217	4.277917225	1.89E-05	0.000238511
NM_001012507.3	56.00730913	2.95148308	0.47424663	6.223519348	4.86E-10	1.45E-08
NM_001012515.2	738.55431	-0.491756666	0.152617644	-3.222148193	0.001272333	0.009594298
NM_001012662.2	5453.6775	-0.641810598	0.109644059	-5.853582987	4.81E-09	1.19E-07
NM_001012664.2	5440.895201	-0.644428055	0.109637592	-5.877802002	4.16E-09	1.04E-07
NM_001012716.2	270.7260092	2.565781965	0.248854538	10.31036842	6.33E-25	9.01E-23
NM_001012727.1	1057.583935	-0.523356183	0.135065127	-3.874843143	0.000106693	0.001114082
NM_001012754.3	316.9671405	-0.546404327	0.197199702	-2.770817199	0.005591581	0.033131935
NM_001012957.1	41.73044194	1.291131401	0.483382219	2.67103619	0.007561749	0.042488673
NM_001012968.2	595.3025405	0.922404225	0.157864047	5.843029145	5.13E-09	1.26E-07
NM_001013251.2	5269.064002	-0.691424256	0.110491065	-6.257739074	3.91E-10	1.18E-08
NM_001013398.1	53.9840087	1.195214382	0.446047328	2.679568529	0.007371711	0.041600074
NM_001013399.1	1019.944344	0.447571198	0.139993921	3.197075952	0.001388284	0.01031425
NM_001013415.1	193.649084	0.737638375	0.236459595	3.119511291	0.001811513	0.012961416
NM_001013436.2	802.4593762	-0.50937371	0.146768078	-3.470602845	0.000519291	0.004467403
NM_001013649.3	1115.560744	-0.942050322	0.133638759	-7.049229803	1.80E-12	7.39E-11
NM_001013672.4	46.93623662	-1.368245313	0.517148879	-2.645747421	0.008151065	0.045189006
NM_001014380.2	173.3114113	0.887614944	0.250832493	3.538676081	0.000402139	0.003600516
NM_001014433.2	1034.318458	0.372402657	0.13833334	2.692067265	0.007101062	0.040344814
NM_001014437.2	453.8111893	-0.708495091	0.173687561	-4.079135463	4.52E-05	0.000522075
NM_001014440.3	615.0222241	-1.023794503	0.177216766	-5.777074752	7.60E-09	1.83E-07
NM_001014446.2	286.0125174	0.793717021	0.222397244	3.568915722	0.000358462	0.003254148
NM_001014764.2	747.7420644	0.540887018	0.150267085	3.599504297	0.000318824	0.002938446
NM_001014837.1	1047.903279	0.378049642	0.138156245	2.736391998	0.006211698	0.036124514
NM_001014838.1	1046.69149	0.377858742	0.13819078	2.734326708	0.006250799	0.036321639
NM_001014840.1	1039.325877	0.376420965	0.13830822	2.721609492	0.006496486	0.037511058
NM_001014975.2	1379.382734	-1.164836757	0.129613386	-8.987009714	2.54E-19	2.28E-17
NM_001015053.1	81.58734787	-1.190259878	0.352595024	-3.375713774	0.000736245	0.00601374
NM_001015880.1	92.21059244	1.246369299	0.346766036	3.594265791	0.000325308	0.00299184
NM_001015881.1	664.6643802	-1.851101069	0.185249005	-9.992502075	1.64E-23	2.00E-21
NM_001017369.2	2690.781669	0.434269589	0.114673396	3.787012539	0.000152469	0.001524251
NM_001017370.2	299.2045029	-0.573888221	0.20190144	-2.842417669	0.004477279	0.027615381
NM_001017402.1	21416.04992	1.101049512	0.15063432	7.309419987	2.68E-13	1.21E-11
NM_001017420.2	172.830841	3.247249679	0.315886532	10.2797978	8.69E-25	1.21E-22
NM_001017535.1	1525.283574	0.653321888	0.13664266	4.781243937	1.74E-06	2.84E-05
NM_001017536.1	1538.395812	0.649286722	0.137141513	4.734428756	2.20E-06	3.49E-05
NM_001017915.2	1972.507482	1.007794301	0.145192491	6.941091065	3.89E-12	1.53E-10
NM_001017916.1	579.9820177	-0.568043337	0.164528694	-3.452548742	0.000555317	0.004726332
NM_001017917.1	567.7401434	-0.566119882	0.162917427	-3.474888419	0.000511066	0.004408772
NM_001017922.1	189.8195218	-1.580229369	0.245130508	-6.446481845	1.14E-10	3.66E-09
NM_001017956.2	819.227438	-0.550131142	0.147841742	-3.721081291	0.000198372	0.001929755
NM_001017957.2	819.227438	-0.550131142	0.147841742	-3.721081291	0.000198372	0.001929755
NM_001017958.2	822.66631	-0.549446939	0.148012563	-3.712164207	0.000205495	0.001989346
NM_001017962.2	886.0329813	1.021365616	0.144950489	7.046306791	1.84E-12	7.54E-11
NM_001017963.2	18677.77937	0.669014043	0.115376694	5.798519812	6.69E-09	1.62E-07
NM_001017977.2	727.7529144	0.531712333	0.162628862	3.26948321	0.001077441	0.008354083
NM_001017992.3	16.5826631	3.635162014	0.953489339	3.812483124	0.000137578	0.001394242
NM_001017995.2	6231.616738	-1.045804975	0.116417686	-8.983213905	2.63E-19	2.36E-17
NM_001018011.1	840.4664585	-0.937328311	0.144878211	-6.46976728	9.82E-11	3.17E-09
NM_001018016.2	1879.017549	-1.036081051	0.126063322	-8.218735124	2.06E-16	1.34E-14
NM_001018017.2	1877.538305	-1.03698789	0.126027678	-8.228255163	1.90E-16	1.25E-14
NM_001018054.2	242.0448571	0.603287359	0.221972126	2.717851872	0.006570725	0.03787394
NM_001018073.2	614.9558339	-3.581355793	0.197779177	-18.10785058	2.76E-73	6.26E-70
NM_001018078.2	472.5754577	-0.84942506	0.176761571	-4.805484887	1.54E-06	2.53E-05
NM_001018112.1	42.09416272	2.472405442	0.531339204	4.653158332	3.27E-06	4.97E-05
NM_001018115.2	431.5361251	1.669426945	0.19020598	8.77694247	1.68E-18	1.35E-16
NM_001018837.1	3562.850772	-0.638492819	0.1115689	-5.722856652	1.05E-08	2.45E-07
NM_001024216.1	757.7108315	0.416498556	0.152274464	2.735183192	0.006234557	0.036235705
NM_001024383.1	22.85231139	2.486424752	0.694156729	3.581935674	0.000341058	0.003118864
NM_001024465.2	12607.94353	-1.142084815	0.112639929	-10.13925365	3.70E-24	4.83E-22
NM_001024466.2	12565.63526	-1.142340081	0.112415745	-10.16174456	2.94E-24	3.88E-22
NM_001024594.2	249.407245	-0.614112966	0.216718352	-2.833691565	0.004601372	0.028241059
NM_001024599.4	1115.15726	0.602740903	0.140881818	4.278344158	1.88E-05	0.000238115
NM_001024628.2	87.03396074	1.375643803	0.341641544	4.026570615	5.66E-05	0.000636053
NM_001024629.2	87.03396074	1.375643803	0.341641544	4.026570615	5.66E-05	0.000636053
NM_001024649.1	19558.02789	-0.45686485	0.10275716	-4.446063412	8.75E-06	0.000119283
NM_001024736.1	958.9759211	1.271175548	0.146794922	8.659533527	4.74E-18	3.62E-16
NM_001024807.2	25.35857503	3.381030627	0.732428381	4.61619281	3.91E-06	5.83E-05
NM_001024808.2	765.8412948	0.42472112	0.15004941	2.830541757	0.004646924	0.028462841
NM_001024844.1	1365.789468	0.487067967	0.162309846	3.000852861	0.002692246	0.018093614
NM_001024845.2	332.0435762	-2.324244614	0.245281678	-9.475818297	2.65E-21	2.79E-19
NM_001024847.2	4510.721762	0.847565485	0.128230388	6.609708515	3.85E-11	1.32E-09
NM_001024912.2	53.49773615	2.696813483	0.472607007	5.706249465	1.15E-08	2.69E-07
NM_001024937.3	1432.465016	0.977006302	0.138224244	7.068270184	1.57E-12	6.51E-11
NM_001024948.2	1250.946782	-0.391545572	0.129315758	-3.027825666	0.002463201	0.016776985
NM_001024957.1	895.5789014	0.701742965	0.150052533	4.67664858	2.92E-06	4.49E-05
NM_001024959.2	1877.434335	0.552610653	0.12268661	4.504245845	6.66E-06	9.39E-05
NM_001024960.2	1867.688965	0.554984863	0.122776186	4.520297328	6.18E-06	8.78E-05
NM_001025105.2	8729.557745	-0.47604071	0.106951908	-4.450979137	8.55E-06	0.000116792
NM_001025158.2	21.55083875	-2.126783495	0.761590842	-2.792553926	0.005229375	0.031416883
NM_001025159.2	22.76597178	-2.223353826	0.751068671	-2.96025372	0.003073858	0.020273071
NM_001025194.1	411.6505739	-0.543077984	0.182894593	-2.969349583	0.002984309	0.019773686
NM_001025195.1	411.6505739	-0.543077984	0.182894593	-2.969349583	0.002984309	0.019773686
NM_001025197.1	401.620852	-0.811166693	0.212272965	-3.821337738	0.00013273	0.001351843
NM_001025199.1	402.1557262	-0.810064335	0.211266134	-3.834331226	0.000125906	0.001289193
NM_001025203.1	161.7783381	0.803123758	0.304601008	2.636641821	0.008373119	0.046209444
NM_001025204.1	190.2345624	0.878102108	0.286350545	3.066528508	0.002165602	0.015018722
NM_001025205.1	5550.992198	0.33747387	0.110266379	3.060532792	0.002209436	0.015284458
NM_001025242.1	2596.166389	-0.353208164	0.117437981	-3.007614415	0.00263307	0.017744934
NM_001025243.1	2564.511463	-0.363380286	0.117322544	-3.097275879	0.00195308	0.013785448
NM_001025247.1	650.2567951	0.4422415	0.153373544	2.883427542	0.003933731	0.024837266
NM_001025356.2	1054.89473	-0.394128448	0.134250908	-2.935760024	0.003327316	0.021644156
NM_001025603.1	380.7235214	1.023599092	0.201980625	5.067808327	4.02E-07	7.29E-06
NM_001025930.3	242.646269	-0.591500739	0.215160051	-2.749119714	0.005975556	0.035001639
NM_001029.3	14474.10026	0.417581346	0.11228502	3.718940843	0.00020006	0.001943904
NM_001029835.2	176.0427064	1.022404841	0.247139725	4.136950637	3.52E-05	0.000417507
NM_001029954.2	32.4686106	-1.850258643	0.558715463	-3.311629559	0.000927543	0.007344716
NM_001029955.3	135.4207165	0.839622185	0.28099883	2.987991753	0.002808171	0.018769002
NM_001029989.2	186.3102939	2.392007116	0.266273516	8.983270864	2.63E-19	2.36E-17
NM_001030001.2	4822.556279	-0.495492306	0.138161686	-3.586322088	0.000335375	0.003073939
NM_001030005.2	54.519268	-3.663940567	0.557806729	-6.568476818	5.08E-11	1.72E-09
NM_001030010.2	448.8485436	-0.882139353	0.183563489	-4.805636223	1.54E-06	2.53E-05
NM_001030055.1	1904.800215	-0.324419195	0.12191438	-2.661041255	0.007789941	0.043525658
NM_001031628.1	210.0944274	1.115454388	0.235073404	4.745132239	2.08E-06	3.34E-05
NM_001031672.2	303.6495747	-0.811235308	0.20057922	-4.044463377	5.24E-05	0.000594874
NM_001031677.3	442.5268366	-0.744868026	0.17902432	-4.160708586	3.17E-05	0.000380038
NM_001031679.2	250.3879101	0.922617489	0.215356021	4.284149956	1.83E-05	0.000232631
NM_001031696.3	356.5838583	-0.690355675	0.18764367	-3.679077869	0.000234079	0.002232905
NM_001031700.2	538.1902396	2.798281423	0.180677343	15.48772731	4.20E-54	3.17E-51
NM_001031717.3	260.2580698	-0.906342834	0.223806798	-4.049666239	5.13E-05	0.000583928
NM_001031720.3	248.1380194	0.746033696	0.213583484	3.492937192	0.000477739	0.00416304
NM_001031801.1	2096.409623	0.987999888	0.141756531	6.969695715	3.18E-12	1.26E-10
NM_001031806.1	1479.809249	-0.537276741	0.13098062	-4.101956004	4.10E-05	0.000477964
NM_001031848.1	183.6734755	1.031298484	0.244309609	4.221276799	2.43E-05	0.000299534
NM_001031853.4	64.16799525	2.771321652	0.450306883	6.154295569	7.54E-10	2.19E-08
NM_001032.4	4211.386632	-0.423884141	0.14234277	-2.977911288	0.0029022	0.019305609
NM_001032280.2	1140.248416	0.566489091	0.156470713	3.620416112	0.00029413	0.002731035
NM_001032281.2	699.722274	-0.761246796	0.15119228	-5.034958107	4.78E-07	8.54E-06
NM_001032282.3	1344.134436	0.763129168	0.128514869	5.938061307	2.88E-09	7.45E-08
NM_001032283.2	760.8404358	0.853941262	0.147582093	5.786211877	7.20E-09	1.74E-07
NM_001032284.2	691.6449774	0.869031658	0.152569278	5.695980662	1.23E-08	2.84E-07
NM_001032291.2	25.86953102	2.819806841	0.676026243	4.171149968	3.03E-05	0.00036401
NM_001032363.3	797.7947049	0.525724077	0.148055277	3.5508635	0.00038397	0.003456765
NM_001032409.2	135.5206529	0.778789428	0.295334166	2.636977089	0.008364848	0.046171462
NM_001033.4	1497.716674	1.16138569	0.136182121	8.52818037	1.49E-17	1.07E-15
NM_001033044.3	12710.41916	-1.378637875	0.398014519	-3.463787898	0.000532626	0.004565937
NM_001033053.2	65.37152624	2.320506309	0.418034443	5.5509931	2.84E-08	6.21E-07
NM_001033056.3	12781.2434	-1.378827177	0.398013107	-3.464275806	0.000531661	0.004558839
NM_001033081.2	66.10159324	-2.042407959	0.422517892	-4.833896968	1.34E-06	2.23E-05
NM_001033082.2	64.32324395	-2.030339611	0.4240412	-4.788071568	1.68E-06	2.75E-05
NM_001033087.1	34.90531446	-1.680434483	0.537135222	-3.128512924	0.001756933	0.012618869
NM_001033088.1	2178.652744	-0.505852371	0.12355538	-4.094134701	4.24E-05	0.000492714
NM_001033117.2	191.313814	1.302715394	0.249932677	5.212265202	1.87E-07	3.55E-06
NM_001033504.1	170.2223728	1.025075351	0.262390753	3.906674834	9.36E-05	0.000989426
NM_001033505.1	214.4403363	0.720865886	0.231884773	3.108724543	0.001878968	0.013352106
NM_001033506.1	214.4403363	0.720865886	0.231884773	3.108724543	0.001878968	0.013352106
NM_001033549.2	771.8046635	0.510889823	0.148642039	3.437048003	0.000588091	0.004974534
NM_001033580.2	196.3777198	0.849774433	0.23702547	3.585160837	0.000336871	0.003085381
NM_001033583.2	844.3671693	0.654664914	0.14460038	4.527407978	5.97E-06	8.52E-05
NM_001033714.2	1186.027039	1.255062735	0.132857399	9.446690573	3.50E-21	3.64E-19
NM_001033723.2	118.0206383	1.156918265	0.300381385	3.851497873	0.000117398	0.001211396
NM_001033859.2	1972.68152	-0.617516688	0.127323332	-4.84998845	1.23E-06	2.07E-05
NM_001033873.1	208.8270341	1.119211498	0.234262068	4.777604441	1.77E-06	2.89E-05
NM_001034.3	1376.491803	3.208156563	0.181800533	17.64657399	1.08E-69	2.25E-66
NM_001034025.1	1742.960496	-0.485123267	0.131772984	-3.681507792	0.000231859	0.002214692
NM_001034077.4	2836.805628	0.78365503	0.134338182	5.833449724	5.43E-09	1.33E-07
NM_001034173.3	3956.869559	-2.183711903	0.119490956	-18.27512291	1.31E-74	3.34E-71
NM_001034194.1	250.1085999	0.788308384	0.215272182	3.661914774	0.000250337	0.002366494
NM_001034841.3	5801.725805	-0.488970006	0.11636489	-4.202040713	2.65E-05	0.000323208
NM_001034852.2	541.7710227	1.185471692	0.176256403	6.725836172	1.75E-11	6.30E-10
NM_001034915.2	898.0289684	-0.492466032	0.143802317	-3.424604287	0.000615695	0.005163689
NM_001035.2	152.6692396	1.217783491	0.266922828	4.562305512	5.06E-06	7.36E-05
NM_001035247.2	593.2155855	0.854348926	0.168271349	5.077209709	3.83E-07	6.97E-06
NM_001035254.2	1448.910723	-0.747791466	0.148538454	-5.034329147	4.80E-07	8.57E-06
NM_001035521.2	1038.799259	0.491468414	0.137892788	3.564134297	0.000365059	0.003308318
NM_001035534.2	9043.803986	0.332303489	0.126615334	2.624512196	0.008677318	0.047566285
NM_001037132.2	36.12895144	2.077283291	0.537659018	3.863570074	0.000111742	0.001160117
NM_001037164.2	455.9372834	-0.544885019	0.171365645	-3.179663095	0.001474464	0.010858275
NM_001037165.1	10515.58061	0.274167933	0.103679671	2.644375017	0.008184193	0.045349975
NM_001037171.1	845.3507426	0.657417171	0.144457169	4.55094873	5.34E-06	7.74E-05
NM_001037277.1	1550.309248	-0.75265289	0.129911338	-5.793588913	6.89E-09	1.67E-07
NM_001037333.2	882.1185004	0.98271886	0.147994337	6.640246382	3.13E-11	1.09E-09
NM_001037334.1	3088.415483	0.346478387	0.113808205	3.044406038	0.002331402	0.015990676
NM_001037335.2	3228.462144	-0.731706987	0.121803734	-6.007262367	1.89E-09	5.02E-08
NM_001037582.2	1548.441831	1.012956912	0.17312049	5.851167066	4.88E-09	1.21E-07
NM_001037666.2	402.2963135	-0.718785402	0.207168056	-3.469576424	0.00052128	0.004482538
NM_001037811.2	1449.543335	0.385988939	0.135547838	2.847621514	0.004404727	0.027252151
NM_001037984.2	1210.156945	-0.72199608	0.137340617	-5.256974217	1.46E-07	2.85E-06
NM_001038.5	5070.263437	-0.459421283	0.108813679	-4.222091243	2.42E-05	0.000298638
NM_001038707.1	3124.913108	0.733068286	0.121674229	6.024844295	1.69E-09	4.54E-08
NM_001039.3	15032.06183	-1.042716509	0.116973996	-8.914088092	4.92E-19	4.30E-17
NM_001039112.2	11.39329305	2.746832184	1.013073777	2.711384152	0.006700295	0.038480689
NM_001039140.2	293.7176677	0.554479938	0.205872209	2.693320966	0.007074413	0.040226271
NM_001039199.2	978.6831264	-1.222229664	0.139465863	-8.763647514	1.89E-18	1.52E-16
NM_001039374.4	144.3617116	-1.200823924	0.279882376	-4.290459227	1.78E-05	0.000227197
NM_001039464.3	21.08109731	-2.887053233	0.758587081	-3.805829684	0.00014133	0.001427479
NM_001039492.2	154.8961165	0.997685839	0.261754059	3.811539136	0.000138104	0.00139901
NM_001039535.2	259.5153946	3.109468602	0.240880974	12.90873478	4.02E-38	1.27E-35
NM_001039547.2	1048.925947	-0.486682443	0.160231675	-3.037367256	0.002386545	0.016316154
NM_001039569.1	1040.98962	1.028876221	0.139592608	7.370563798	1.70E-13	7.88E-12
